t_s,kind,id,pos_deg,vel_deg_s,tau_nm,kp,kd,temp_c
35.7375,cmd,3,16.0513,,,29.30,1.49,
35.7375,cmd,4,32.1794,,,29.30,1.49,
35.7380,state,3,16.0073,-1.959,-0.0440,,,37.0
35.7381,state,4,32.2234,0.839,-0.0879,,,36.0
35.7474,cmd,3,16.0513,,,29.30,1.49,
35.7474,cmd,4,32.1794,,,29.30,1.49,
35.7480,state,3,16.0073,-8.115,-0.0440,,,37.0
35.7481,state,4,32.2234,-0.839,-0.0879,,,36.0
35.7575,cmd,3,16.0513,,,29.30,1.49,
35.7575,cmd,4,32.1794,,,29.30,1.49,
35.7580,state,3,16.0073,1.399,-0.0440,,,37.0
35.7581,state,4,32.2234,-0.280,-0.0879,,,36.0
35.7675,cmd,3,16.0513,,,29.30,1.49,
35.7675,cmd,4,32.1794,,,29.30,1.49,
35.7680,state,3,16.0073,-1.959,-0.0147,,,37.0
35.7681,state,4,32.2234,-0.839,-0.1465,,,36.0
35.7775,cmd,3,16.0513,,,29.30,1.49,
35.7775,cmd,4,32.1794,,,29.30,1.49,
35.7780,state,3,16.0073,2.518,0.0147,,,37.0
35.7784,state,4,32.2234,5.317,-0.0293,,,36.0
35.7875,cmd,3,16.0513,,,29.30,1.49,
35.7875,cmd,4,32.1794,,,29.30,1.49,
35.7881,state,3,16.0073,3.078,-0.0440,,,37.0
35.7882,state,4,32.2234,3.078,-0.0879,,,36.0
35.7975,cmd,3,16.0513,,,29.30,1.49,
35.7975,cmd,4,32.1794,,,29.30,1.49,
35.7980,state,3,15.9854,-8.675,-0.0147,,,37.0
35.7981,state,4,32.2234,-0.839,-0.0879,,,36.0
35.8074,cmd,3,16.0513,,,29.30,1.49,
35.8074,cmd,4,32.1794,,,29.30,1.49,
35.8081,state,3,16.0073,-4.197,-0.0147,,,37.0
35.8082,state,4,32.2234,-3.638,-0.0879,,,36.0
35.8175,cmd,3,16.0513,,,29.30,1.49,
35.8175,cmd,4,32.1794,,,29.30,1.49,
35.8181,state,3,16.0073,-6.436,-0.0440,,,37.0
35.8182,state,4,32.2234,-3.638,-0.0879,,,36.0
35.8275,cmd,3,16.0513,,,29.30,1.49,
35.8275,cmd,4,32.1794,,,29.30,1.49,
35.8281,state,3,16.0073,-1.399,-0.0147,,,37.0
35.8282,state,4,32.2234,0.280,-0.1465,,,36.0
35.8375,cmd,3,16.0513,,,29.30,1.49,
35.8375,cmd,4,32.1794,,,29.30,1.49,
35.8380,state,3,16.0073,-0.839,-0.0147,,,37.0
35.8381,state,4,32.2234,-0.280,-0.0879,,,36.0
35.8475,cmd,3,16.0513,,,29.30,1.49,
35.8476,cmd,4,32.1794,,,29.30,1.49,
35.8481,state,3,16.0073,1.959,0.0147,,,37.0
35.8482,state,4,32.2234,3.078,-0.0879,,,36.0
35.8575,cmd,3,16.0513,,,29.30,1.49,
35.8575,cmd,4,32.1794,,,29.30,1.49,
35.8580,state,3,16.0073,-5.317,-0.0147,,,37.0
35.8584,state,4,32.2234,3.078,-0.0879,,,36.0
35.8675,cmd,3,16.0513,,,29.30,1.49,
35.8675,cmd,4,32.1794,,,29.30,1.49,
35.8680,state,3,16.0073,-2.518,-0.0147,,,37.0
35.8682,state,4,32.2454,1.959,-0.0293,,,36.0
35.8775,cmd,3,16.0513,,,29.30,1.49,
35.8775,cmd,4,32.1794,,,29.30,1.49,
35.8781,state,3,16.0073,-5.317,0.0147,,,37.0
35.8782,state,4,32.2454,-0.839,-0.0879,,,36.0
35.8875,cmd,3,16.0513,,,29.30,1.49,
35.8875,cmd,4,32.1794,,,29.30,1.49,
35.8881,state,3,16.0073,1.399,-0.0440,,,37.0
35.8882,state,4,32.2234,-1.959,-0.0879,,,36.0
35.8974,cmd,3,16.0513,,,29.30,1.49,
35.8974,cmd,4,32.1794,,,29.30,1.49,
35.8981,state,3,16.0073,1.399,-0.0440,,,37.0
35.8982,state,4,32.2234,0.839,-0.0879,,,36.0
35.9075,cmd,3,16.0513,,,29.30,1.49,
35.9076,cmd,4,32.1794,,,29.30,1.49,
35.9081,state,3,16.0073,0.280,-0.0440,,,37.0
35.9086,state,4,32.2234,1.399,-0.0879,,,36.0
35.9175,cmd,3,16.0513,,,29.30,1.49,
35.9175,cmd,4,32.1794,,,29.30,1.49,
35.9181,state,3,16.0073,-5.876,-0.0440,,,37.0
35.9181,state,4,32.2234,-0.839,-0.0879,,,36.0
35.9274,cmd,3,16.0513,,,29.30,1.49,
35.9275,cmd,4,32.1794,,,29.30,1.49,
35.9279,state,3,16.0073,0.280,0.0147,,,37.0
35.9281,state,4,32.2234,8.115,-0.0293,,,36.0
35.9376,cmd,3,16.0513,,,29.30,1.49,
35.9376,cmd,4,32.1794,,,29.30,1.49,
35.9382,state,3,16.0073,-1.959,-0.0147,,,37.0
35.9383,state,4,32.2234,-0.280,-0.0879,,,36.0
35.9475,cmd,3,16.0513,,,29.30,1.49,
35.9475,cmd,4,32.1794,,,29.30,1.49,
35.9482,state,3,16.0073,-5.876,-0.0440,,,37.0
35.9483,state,4,32.2234,1.399,-0.0879,,,36.0
35.9575,cmd,3,16.0513,,,29.30,1.49,
35.9575,cmd,4,32.1794,,,29.30,1.49,
35.9581,state,3,16.0073,0.839,-0.0440,,,37.0
35.9582,state,4,32.2234,1.399,-0.0879,,,36.0
35.9676,cmd,3,16.0513,,,29.30,1.49,
35.9676,cmd,4,32.1794,,,29.30,1.49,
35.9682,state,3,16.0073,-2.518,-0.0147,,,37.0
35.9683,state,4,32.2234,-0.839,-0.0879,,,36.0
35.9776,cmd,3,16.0513,,,29.30,1.49,
35.9776,cmd,4,32.1794,,,29.30,1.49,
35.9780,state,3,16.0073,-5.317,-0.0733,,,37.0
35.9783,state,4,32.2234,0.839,-0.0879,,,36.0
35.9875,cmd,3,16.0513,,,29.30,1.49,
35.9875,cmd,4,32.1794,,,29.30,1.49,
35.9881,state,3,16.0073,-2.518,-0.0147,,,37.0
35.9882,state,4,32.2234,-4.757,-0.0879,,,36.0
35.9975,cmd,3,16.0513,,,29.30,1.49,
35.9976,cmd,4,32.1794,,,29.30,1.49,
35.9981,state,3,16.0073,4.197,0.0147,,,37.0
35.9982,state,4,32.2234,4.197,-0.0879,,,36.0
36.0075,cmd,3,16.0513,,,29.30,1.49,
36.0075,cmd,4,32.1794,,,29.30,1.49,
36.0081,state,3,16.0073,-2.518,0.0147,,,37.0
36.0082,state,4,32.2234,-2.518,-0.0879,,,36.0
36.0175,cmd,3,16.0513,,,29.30,1.49,
36.0175,cmd,4,32.1794,,,29.30,1.49,
36.0179,state,3,16.0073,-0.839,0.0147,,,37.0
36.0182,state,4,32.2234,0.839,-0.1465,,,36.0
36.0275,cmd,3,16.0513,,,29.30,1.49,
36.0275,cmd,4,32.1794,,,29.30,1.49,
36.0281,state,3,16.0073,-0.839,-0.0147,,,37.0
36.0282,state,4,32.2234,-1.399,-0.0879,,,36.0
36.0375,cmd,3,16.0513,,,29.30,1.49,
36.0375,cmd,4,32.1794,,,29.30,1.49,
36.0381,state,3,16.0073,0.280,0.0147,,,37.0
36.0382,state,4,32.2234,-4.757,-0.1465,,,36.0
36.0475,cmd,3,16.0513,,,29.30,1.49,
36.0475,cmd,4,32.1794,,,29.30,1.49,
36.0480,state,3,16.0073,-2.518,-0.0440,,,37.0
36.0482,state,4,32.2234,-0.839,-0.0879,,,36.0
36.0575,cmd,3,16.0513,,,29.30,1.49,
36.0575,cmd,4,32.1794,,,29.30,1.49,
36.0581,state,3,16.0073,2.518,-0.0440,,,37.0
36.0582,state,4,32.2234,3.078,-0.1465,,,36.0
36.0675,cmd,3,16.0513,,,29.30,1.49,
36.0676,cmd,4,32.1794,,,29.30,1.49,
36.0681,state,3,16.0073,0.280,-0.0440,,,37.0
36.0682,state,4,32.2234,-3.638,-0.0879,,,36.0
36.0776,cmd,3,16.0513,,,29.30,1.49,
36.0776,cmd,4,32.1794,,,29.30,1.49,
36.0780,state,3,16.0073,-0.280,0.0147,,,37.0
36.0786,state,4,32.2234,-0.839,-0.0879,,,36.0
36.0876,cmd,3,16.0513,,,29.30,1.49,
36.0877,cmd,4,32.1794,,,29.30,1.49,
36.0882,state,3,16.0073,-0.839,0.0147,,,37.0
36.0883,state,4,32.2234,0.280,-0.1465,,,36.0
36.0975,cmd,3,16.0513,,,29.30,1.49,
36.0975,cmd,4,32.1794,,,29.30,1.49,
36.0981,state,3,16.0073,1.959,-0.0147,,,37.0
36.0982,state,4,32.2234,-0.839,-0.0879,,,36.0
36.1075,cmd,3,16.0513,,,29.30,1.49,
36.1075,cmd,4,32.1794,,,29.30,1.49,
36.1081,state,3,16.0073,-1.959,-0.0440,,,37.0
36.1082,state,4,32.2234,0.839,-0.0879,,,36.0
36.1175,cmd,3,16.0513,,,29.30,1.49,
36.1175,cmd,4,32.1794,,,29.30,1.49,
36.1181,state,3,16.0073,-0.280,-0.0147,,,37.0
36.1182,state,4,32.2234,-0.839,-0.1465,,,36.0
36.1275,cmd,3,16.0513,,,29.30,1.49,
36.1275,cmd,4,32.1794,,,29.30,1.49,
36.1281,state,3,16.0073,-3.078,0.0147,,,37.0
36.1282,state,4,32.2234,-4.197,-0.0879,,,36.0
36.1375,cmd,3,16.0513,,,29.30,1.49,
36.1375,cmd,4,32.1794,,,29.30,1.49,
36.1381,state,3,16.0073,4.197,-0.0440,,,37.0
36.1382,state,4,32.2234,-0.839,-0.0879,,,36.0
36.1475,cmd,3,16.0513,,,29.30,1.49,
36.1475,cmd,4,32.1794,,,29.30,1.49,
36.1481,state,3,16.0073,-0.839,-0.0147,,,37.0
36.1482,state,4,32.2234,3.078,-0.0879,,,36.0
36.1575,cmd,3,16.0513,,,29.30,1.49,
36.1575,cmd,4,32.1794,,,29.30,1.49,
36.1581,state,3,16.0073,0.280,-0.0147,,,37.0
36.1587,state,4,32.2454,4.197,-0.0879,,,36.0
36.1676,cmd,3,16.0513,,,29.30,1.49,
36.1676,cmd,4,32.1794,,,29.30,1.49,
36.1680,state,3,16.0073,-2.518,-0.0147,,,37.0
36.1683,state,4,32.2234,2.518,-0.0879,,,36.0
36.1775,cmd,3,16.0513,,,29.30,1.49,
36.1776,cmd,4,32.1794,,,29.30,1.49,
36.1782,state,3,16.0073,-3.078,-0.0440,,,37.0
36.1783,state,4,32.2234,-1.959,-0.0879,,,36.0
36.1876,cmd,3,16.0513,,,29.30,1.49,
36.1876,cmd,4,32.1794,,,29.30,1.49,
36.1882,state,3,15.9854,-8.675,-0.0733,,,37.0
36.1883,state,4,32.2234,0.280,-0.0879,,,36.0
36.1975,cmd,3,16.0513,,,29.30,1.49,
36.1976,cmd,4,32.1794,,,29.30,1.49,
36.1982,state,3,16.0073,-0.280,-0.0147,,,37.0
36.1982,state,4,32.2234,-4.197,-0.0879,,,36.0
36.2075,cmd,3,16.0513,,,29.30,1.49,
36.2076,cmd,4,32.1794,,,29.30,1.49,
36.2080,state,3,16.0073,-0.280,0.0147,,,37.0
36.2085,state,4,32.2234,3.078,-0.0879,,,36.0
36.2175,cmd,3,16.0513,,,29.30,1.49,
36.2175,cmd,4,32.1794,,,29.30,1.49,
36.2180,state,3,16.0073,-1.959,-0.0147,,,37.0
36.2186,state,4,32.2234,-1.399,-0.0879,,,36.0
36.2275,cmd,3,16.0513,,,29.30,1.49,
36.2276,cmd,4,32.1794,,,29.30,1.49,
36.2282,state,3,16.0073,-4.757,0.0147,,,37.0
36.2282,state,4,32.2234,-3.078,-0.0879,,,36.0
36.2375,cmd,3,16.0513,,,29.30,1.49,
36.2375,cmd,4,32.1794,,,29.30,1.49,
36.2380,state,3,16.0073,-1.959,-0.0147,,,37.0
36.2384,state,4,32.2234,-0.839,-0.0879,,,36.0
36.2476,cmd,3,16.0513,,,29.30,1.49,
36.2476,cmd,4,32.1794,,,29.30,1.49,
36.2482,state,3,16.0073,1.399,-0.0440,,,37.0
36.2483,state,4,32.2234,0.839,-0.0879,,,36.0
36.2575,cmd,3,16.0513,,,29.30,1.49,
36.2575,cmd,4,32.1794,,,29.30,1.49,
36.2581,state,3,16.0073,-5.317,-0.0733,,,37.0
36.2582,state,4,32.2234,0.839,-0.0879,,,36.0
36.2675,cmd,3,16.0513,,,29.30,1.49,
36.2675,cmd,4,32.1794,,,29.30,1.49,
36.2681,state,3,16.0073,3.078,-0.0147,,,37.0
36.2682,state,4,32.2234,-0.839,-0.0879,,,36.0
36.2776,cmd,3,16.0513,,,29.30,1.49,
36.2776,cmd,4,32.1794,,,29.30,1.49,
36.2782,state,3,16.0073,-5.876,-0.0733,,,37.0
36.2783,state,4,32.2234,-0.839,-0.0879,,,36.0
36.2876,cmd,3,16.0513,,,29.30,1.49,
36.2876,cmd,4,32.1794,,,29.30,1.49,
36.2881,state,3,16.0073,-1.959,-0.0440,,,37.0
36.2886,state,4,32.2234,-1.399,-0.0879,,,36.0
36.2976,cmd,3,16.0513,,,29.30,1.49,
36.2976,cmd,4,32.1794,,,29.30,1.49,
36.2982,state,3,16.0073,2.518,-0.0440,,,37.0
36.2983,state,4,32.2234,3.078,-0.0879,,,36.0
36.3076,cmd,3,16.0513,,,29.30,1.49,
36.3076,cmd,4,32.1794,,,29.30,1.49,
36.3081,state,3,16.0073,0.280,-0.0440,,,37.0
36.3082,state,4,32.2234,-5.876,-0.0879,,,36.0
36.3175,cmd,3,16.0513,,,29.30,1.49,
36.3176,cmd,4,32.1794,,,29.30,1.49,
36.3181,state,3,16.0073,2.518,-0.0440,,,37.0
36.3182,state,4,32.2234,-2.518,-0.1465,,,36.0
36.3275,cmd,3,16.0513,,,29.30,1.49,
36.3275,cmd,4,32.1794,,,29.30,1.49,
36.3280,state,3,16.0073,4.197,-0.0733,,,37.0
36.3285,state,4,32.2234,2.518,-0.1465,,,36.0
36.3376,cmd,3,16.0513,,,29.30,1.49,
36.3376,cmd,4,32.1794,,,29.30,1.49,
36.3380,state,3,16.0073,-2.518,0.0440,,,37.0
36.3385,state,4,32.2234,-2.518,-0.1465,,,36.0
36.3475,cmd,3,16.0513,,,29.30,1.49,
36.3475,cmd,4,32.1794,,,29.30,1.49,
36.3481,state,3,16.0073,-3.078,-0.0440,,,37.0
36.3482,state,4,32.2234,0.839,-0.0293,,,36.0
36.3575,cmd,3,16.0513,,,29.30,1.49,
36.3575,cmd,4,32.1794,,,29.30,1.49,
36.3581,state,3,16.0073,0.280,-0.0147,,,37.0
36.3582,state,4,32.2234,-4.197,-0.0879,,,36.0
36.3676,cmd,3,16.0513,,,29.30,1.49,
36.3676,cmd,4,32.1794,,,29.30,1.49,
36.3682,state,3,16.0073,-5.876,-0.0147,,,37.0
36.3683,state,4,32.2234,1.959,-0.0879,,,36.0
36.3775,cmd,3,16.0513,,,29.30,1.49,
36.3776,cmd,4,32.1794,,,29.30,1.49,
36.3781,state,3,16.0073,1.959,-0.0147,,,37.0
36.3785,state,4,32.2234,-2.518,-0.0879,,,36.0
36.3876,cmd,3,16.0513,,,29.30,1.49,
36.3876,cmd,4,32.1794,,,29.30,1.49,
36.3882,state,3,16.0073,-0.839,0.0440,,,37.0
36.3883,state,4,32.2234,0.839,-0.0879,,,36.0
36.3976,cmd,3,16.0513,,,29.30,1.49,
36.3976,cmd,4,32.1794,,,29.30,1.49,
36.3981,state,3,16.0073,-3.638,0.0147,,,37.0
36.3982,state,4,32.2234,-0.280,-0.0879,,,36.0
36.4076,cmd,3,16.0513,,,29.30,1.49,
36.4076,cmd,4,32.1794,,,29.30,1.49,
36.4082,state,3,16.0073,-6.996,-0.0147,,,37.0
36.4083,state,4,32.2234,-1.399,-0.0879,,,36.0
36.4176,cmd,3,16.0513,,,29.30,1.49,
36.4176,cmd,4,32.1794,,,29.30,1.49,
36.4181,state,3,16.0073,-7.555,-0.0440,,,37.0
36.4185,state,4,32.2234,-1.399,-0.0879,,,36.0
36.4276,cmd,3,16.0513,,,29.30,1.49,
36.4276,cmd,4,32.1794,,,29.30,1.49,
36.4281,state,3,16.0073,-4.757,-0.0440,,,37.0
36.4285,state,4,32.2234,-0.839,-0.0879,,,36.0
36.4376,cmd,3,16.0513,,,29.30,1.49,
36.4376,cmd,4,32.1794,,,29.30,1.49,
36.4381,state,3,16.0073,-1.959,-0.0440,,,37.0
36.4383,state,4,32.2234,-4.197,-0.0879,,,36.0
36.4476,cmd,3,16.0513,,,29.30,1.49,
36.4476,cmd,4,32.1794,,,29.30,1.49,
36.4482,state,3,16.0073,-8.675,-0.0440,,,37.0
36.4483,state,4,32.2234,1.959,-0.0879,,,36.0
36.4576,cmd,3,16.0513,,,29.30,1.49,
36.4576,cmd,4,32.1794,,,29.30,1.49,
36.4581,state,3,16.0073,-3.638,-0.0147,,,37.0
36.4583,state,4,32.2234,1.959,-0.0879,,,36.0
36.4676,cmd,3,16.0513,,,29.30,1.49,
36.4676,cmd,4,32.1794,,,29.30,1.49,
36.4682,state,3,16.0073,-2.518,-0.0147,,,37.0
36.4683,state,4,32.2234,2.518,-0.0879,,,36.0
36.4776,cmd,3,16.0513,,,29.30,1.49,
36.4776,cmd,4,32.1794,,,29.30,1.49,
36.4782,state,3,16.0073,4.197,-0.0440,,,37.0
36.4783,state,4,32.2234,-2.518,-0.1465,,,36.0
36.4876,cmd,3,16.0513,,,29.30,1.49,
36.4876,cmd,4,32.1794,,,29.30,1.49,
36.4882,state,3,16.0073,-6.996,0.0147,,,37.0
36.4883,state,4,32.2234,1.399,-0.0879,,,36.0
36.4976,cmd,3,16.0513,,,29.30,1.49,
36.4976,cmd,4,32.1794,,,29.30,1.49,
36.4982,state,3,15.9854,-3.638,-0.0147,,,37.0
36.4983,state,4,32.2234,1.959,-0.0879,,,36.0
36.5075,cmd,3,16.0513,,,29.30,1.49,
36.5076,cmd,4,32.1794,,,29.30,1.49,
36.5081,state,3,16.0073,-0.839,-0.0147,,,37.0
36.5082,state,4,32.2234,-1.959,-0.0879,,,36.0
36.5176,cmd,3,16.0513,,,29.30,1.49,
36.5176,cmd,4,32.1794,,,29.30,1.49,
36.5182,state,3,16.0073,-0.839,-0.0440,,,37.0
36.5183,state,4,32.2234,0.280,-0.0879,,,36.0
36.5276,cmd,3,16.0513,,,29.30,1.49,
36.5276,cmd,4,32.1794,,,29.30,1.49,
36.5282,state,3,16.0073,2.518,0.0147,,,37.0
36.5283,state,4,32.2234,-1.959,-0.0879,,,36.0
36.5376,cmd,3,16.0513,,,29.30,1.49,
36.5376,cmd,4,32.1794,,,29.30,1.49,
36.5382,state,3,16.0073,2.518,-0.0733,,,37.0
36.5387,state,4,32.2234,2.518,-0.0879,,,36.0
36.5477,cmd,3,16.0513,,,29.30,1.49,
36.5477,cmd,4,32.1794,,,29.30,1.49,
36.5481,state,3,16.0073,2.518,-0.0147,,,37.0
36.5483,state,4,32.2234,1.959,-0.0879,,,36.0
36.5576,cmd,3,16.0513,,,29.30,1.49,
36.5576,cmd,4,32.1794,,,29.30,1.49,
36.5580,state,3,16.0073,-2.518,-0.0147,,,37.0
36.5583,state,4,32.2234,-1.399,-0.0879,,,36.0
36.5676,cmd,3,16.0513,,,29.30,1.49,
36.5676,cmd,4,32.1794,,,29.30,1.49,
36.5680,state,3,16.0073,-4.757,0.0147,,,37.0
36.5683,state,4,32.2234,3.078,-0.0879,,,36.0
36.5777,cmd,3,16.0513,,,29.30,1.49,
36.5777,cmd,4,32.1794,,,29.30,1.49,
36.5781,state,3,16.0073,-4.757,-0.0147,,,37.0
36.5783,state,4,32.2234,-3.638,-0.0879,,,36.0
36.5876,cmd,3,16.0513,,,29.30,1.49,
36.5876,cmd,4,32.1794,,,29.30,1.49,
36.5882,state,3,16.0073,0.839,0.0147,,,37.0
36.5882,state,4,32.2234,-1.399,-0.0879,,,36.0
36.5976,cmd,3,16.0513,,,29.30,1.49,
36.5976,cmd,4,32.1794,,,29.30,1.49,
36.5982,state,3,16.0073,-9.234,-0.0147,,,37.0
36.5983,state,4,32.2234,-3.638,-0.1465,,,36.0
36.6076,cmd,3,16.0513,,,29.30,1.49,
36.6077,cmd,4,32.1794,,,29.30,1.49,
36.6081,state,3,16.0073,-1.399,0.0147,,,37.0
36.6084,state,4,32.2234,-4.197,-0.1465,,,36.0
36.6176,cmd,3,16.0513,,,29.30,1.49,
36.6176,cmd,4,32.1794,,,29.30,1.49,
36.6182,state,3,16.0073,0.839,0.0147,,,37.0
36.6183,state,4,32.2234,2.518,-0.0879,,,36.0
36.6276,cmd,3,16.0513,,,29.30,1.49,
36.6276,cmd,4,32.1794,,,29.30,1.49,
36.6282,state,3,16.0073,-3.638,0.0147,,,37.0
36.6282,state,4,32.2234,-4.197,-0.0879,,,36.0
36.6376,cmd,3,16.0513,,,29.30,1.49,
36.6376,cmd,4,32.1794,,,29.30,1.49,
36.6382,state,3,16.0073,1.399,0.0147,,,37.0
36.6383,state,4,32.2234,1.959,-0.0879,,,36.0
36.6476,cmd,3,16.0513,,,29.30,1.49,
36.6477,cmd,4,32.1794,,,29.30,1.49,
36.6482,state,3,16.0073,-9.234,0.0147,,,37.0
36.6483,state,4,32.2454,4.757,-0.1465,,,36.0
36.6576,cmd,3,16.0513,,,29.30,1.49,
36.6577,cmd,4,32.1794,,,29.30,1.49,
36.6581,state,3,16.0073,-4.197,0.0147,,,37.0
36.6583,state,4,32.2234,-1.399,-0.0879,,,36.0
36.6676,cmd,3,16.0513,,,29.30,1.49,
36.6677,cmd,4,32.1794,,,29.30,1.49,
36.6681,state,3,16.0073,2.518,-0.0147,,,37.0
36.6683,state,4,32.2234,-2.518,-0.0879,,,36.0
36.6776,cmd,3,16.0513,,,29.30,1.49,
36.6776,cmd,4,32.1794,,,29.30,1.49,
36.6782,state,3,16.0073,4.197,0.0147,,,37.0
36.6783,state,4,32.2234,1.399,-0.0879,,,36.0
36.6876,cmd,3,16.0513,,,29.30,1.49,
36.6876,cmd,4,32.1794,,,29.30,1.49,
36.6882,state,3,16.0073,-3.078,-0.0147,,,37.0
36.6882,state,4,32.2234,1.959,-0.0879,,,36.0
36.6976,cmd,3,16.0513,,,29.30,1.49,
36.6976,cmd,4,32.1794,,,29.30,1.49,
36.6982,state,3,16.0073,4.757,0.0147,,,37.0
36.6983,state,4,32.2234,-2.518,-0.0879,,,36.0
36.7076,cmd,3,16.0513,,,29.30,1.49,
36.7076,cmd,4,32.1794,,,29.30,1.49,
36.7082,state,3,16.0073,0.280,-0.0440,,,37.0
36.7083,state,4,32.2234,5.317,-0.0293,,,36.0
36.7175,cmd,3,16.0513,,,29.30,1.49,
36.7176,cmd,4,32.1794,,,29.30,1.49,
36.7182,state,3,16.0073,3.638,0.0147,,,37.0
36.7182,state,4,32.2454,3.638,-0.0879,,,36.0
36.7276,cmd,3,16.0513,,,29.30,1.49,
36.7276,cmd,4,32.1794,,,29.30,1.49,
36.7282,state,3,16.0073,9.794,0.0440,,,37.0
36.7283,state,4,32.2234,-3.638,-0.0879,,,36.0
36.7376,cmd,3,16.0513,,,29.30,1.49,
36.7376,cmd,4,32.1794,,,29.30,1.49,
36.7382,state,3,16.0073,1.959,-0.0147,,,37.0
36.7383,state,4,32.2234,-5.317,-0.0879,,,36.0
36.7476,cmd,3,16.0513,,,29.30,1.49,
36.7476,cmd,4,32.1794,,,29.30,1.49,
36.7482,state,3,16.0073,-2.518,-0.0147,,,37.0
36.7483,state,4,32.2234,-3.078,-0.0879,,,36.0
36.7576,cmd,3,16.0513,,,29.30,1.49,
36.7576,cmd,4,32.1794,,,29.30,1.49,
36.7582,state,3,16.0073,1.959,-0.0440,,,37.0
36.7583,state,4,32.2234,-2.518,-0.0879,,,36.0
36.7676,cmd,3,16.0513,,,29.30,1.49,
36.7676,cmd,4,32.1794,,,29.30,1.49,
36.7682,state,3,16.0073,1.959,-0.0147,,,37.0
36.7683,state,4,32.2234,3.638,-0.0293,,,36.0
36.7776,cmd,3,16.0513,,,29.30,1.49,
36.7776,cmd,4,32.1794,,,29.30,1.49,
36.7782,state,3,16.0073,5.876,-0.0147,,,37.0
36.7783,state,4,32.2234,-3.638,-0.0879,,,36.0
36.7877,cmd,3,16.0513,,,29.30,1.49,
36.7877,cmd,4,32.1794,,,29.30,1.49,
36.7881,state,3,16.0073,6.996,-0.0147,,,37.0
36.7884,state,4,32.2234,3.078,-0.0879,,,36.0
36.7976,cmd,3,16.0513,,,29.30,1.49,
36.7976,cmd,4,32.1794,,,29.30,1.49,
36.7982,state,3,16.0073,-5.317,-0.0440,,,37.0
36.7983,state,4,32.2234,-1.399,-0.0879,,,36.0
36.8076,cmd,3,16.0513,,,29.30,1.49,
36.8076,cmd,4,32.1794,,,29.30,1.49,
36.8082,state,3,16.0073,1.399,-0.0147,,,37.0
36.8083,state,4,32.2234,-2.518,-0.0879,,,36.0
36.8177,cmd,3,16.0513,,,29.30,1.49,
36.8177,cmd,4,32.1794,,,29.30,1.49,
36.8181,state,3,16.0073,0.280,-0.0440,,,37.0
36.8184,state,4,32.2234,1.959,-0.0879,,,36.0
36.8276,cmd,3,16.0513,,,29.30,1.49,
36.8276,cmd,4,32.1794,,,29.30,1.49,
36.8282,state,3,16.0073,-0.839,-0.0147,,,37.0
36.8283,state,4,32.2234,-8.115,-0.0879,,,36.0
36.8376,cmd,3,16.0513,,,29.30,1.49,
36.8376,cmd,4,32.1794,,,29.30,1.49,
36.8382,state,3,15.9854,-3.638,-0.0440,,,37.0
36.8383,state,4,32.2234,-1.959,-0.0879,,,36.0
36.8477,cmd,3,16.0513,,,29.30,1.49,
36.8477,cmd,4,32.1794,,,29.30,1.49,
36.8481,state,3,16.0073,4.757,0.0147,,,37.0
36.8484,state,4,32.2234,-2.518,-0.0879,,,36.0
36.8577,cmd,3,16.0513,,,29.30,1.49,
36.8577,cmd,4,32.1794,,,29.30,1.49,
36.8582,state,3,16.0073,4.757,-0.0147,,,37.0
36.8583,state,4,32.2234,-4.757,-0.0879,,,36.0
36.8676,cmd,3,16.0513,,,29.30,1.49,
36.8676,cmd,4,32.1794,,,29.30,1.49,
36.8682,state,3,16.0073,0.280,-0.0440,,,37.0
36.8683,state,4,32.2234,2.518,-0.0879,,,36.0
36.8777,cmd,3,16.0513,,,29.30,1.49,
36.8777,cmd,4,32.1794,,,29.30,1.49,
36.8781,state,3,16.0073,-5.317,0.0147,,,37.0
36.8784,state,4,32.2234,-1.399,-0.0879,,,36.0
36.8876,cmd,3,16.0513,,,29.30,1.49,
36.8876,cmd,4,32.1794,,,29.30,1.49,
36.8882,state,3,16.0073,1.399,-0.0147,,,37.0
36.8883,state,4,32.2234,-0.839,-0.0879,,,36.0
36.8976,cmd,3,16.0513,,,29.30,1.49,
36.8977,cmd,4,32.1794,,,29.30,1.49,
36.8982,state,3,16.0073,1.399,-0.0147,,,37.0
36.8983,state,4,32.2234,-5.876,-0.0879,,,36.0
36.9077,cmd,3,16.0513,,,29.30,1.49,
36.9077,cmd,4,32.1794,,,29.30,1.49,
36.9081,state,3,16.0073,-1.959,-0.0440,,,37.0
36.9084,state,4,32.2234,-5.317,-0.0879,,,36.0
36.9177,cmd,3,16.0513,,,29.30,1.49,
36.9177,cmd,4,32.1794,,,29.30,1.49,
36.9181,state,3,16.0073,-5.876,-0.0147,,,37.0
36.9184,state,4,32.2234,-0.839,-0.0879,,,36.0
36.9276,cmd,3,16.0513,,,29.30,1.49,
36.9277,cmd,4,32.1794,,,29.30,1.49,
36.9281,state,3,16.0073,3.078,-0.0147,,,37.0
36.9284,state,4,32.2234,-2.518,-0.0879,,,36.0
36.9377,cmd,3,16.0513,,,29.30,1.49,
36.9377,cmd,4,32.1794,,,29.30,1.49,
36.9383,state,3,16.0073,1.399,0.0147,,,37.0
36.9384,state,4,32.2234,-1.399,-0.0879,,,36.0
36.9476,cmd,3,16.0513,,,29.30,1.49,
36.9476,cmd,4,32.1794,,,29.30,1.49,
