t_s,kind,id,pos_deg,vel_deg_s,tau_nm,kp,kd,temp_c
141.9310,cmd,3,31.9597,,,79.37,2.98,
141.9310,cmd,4,45.6269,,,79.37,2.98,
141.9317,state,3,31.9597,-4.197,-0.0440,,,31.0
141.9317,state,4,45.6489,1.959,-0.0879,,,30.0
141.9408,cmd,3,31.9597,,,79.37,2.98,
141.9408,cmd,4,45.6269,,,79.37,2.98,
141.9413,state,3,31.9597,0.280,-0.0440,,,31.0
141.9418,state,4,45.6489,4.757,-0.0879,,,30.0
141.9508,cmd,3,31.9597,,,79.37,2.98,
141.9509,cmd,4,45.6269,,,79.37,2.98,
141.9513,state,3,31.9597,3.638,-0.0733,,,31.0
141.9519,state,4,45.6489,1.959,-0.0879,,,30.0
141.9609,cmd,3,31.9597,,,79.37,2.98,
141.9609,cmd,4,45.6269,,,79.37,2.98,
141.9615,state,3,31.9597,-0.280,-0.0733,,,31.0
141.9615,state,4,45.6269,-5.317,-0.0879,,,30.0
141.9707,cmd,3,31.9597,,,79.37,2.98,
141.9708,cmd,4,45.6269,,,79.37,2.98,
141.9713,state,3,31.9597,1.959,-0.0147,,,31.0
141.9714,state,4,45.6489,0.839,-0.0879,,,30.0
141.9808,cmd,3,31.9597,,,79.37,2.98,
141.9808,cmd,4,45.6269,,,79.37,2.98,
141.9812,state,3,31.9597,-3.638,-0.0733,,,31.0
141.9814,state,4,45.6489,4.197,-0.0293,,,30.0
141.9909,cmd,3,31.9597,,,79.37,2.98,
141.9909,cmd,4,45.6269,,,79.37,2.98,
141.9915,state,3,31.9597,0.839,-0.0733,,,31.0
141.9915,state,4,45.6489,-0.280,-0.0879,,,30.0
142.0008,cmd,3,31.9597,,,79.37,2.98,
142.0008,cmd,4,45.6269,,,79.37,2.98,
142.0014,state,3,31.9597,1.399,-0.0440,,,31.0
142.0014,state,4,45.6269,-4.197,-0.1465,,,30.0
142.0108,cmd,3,31.9597,,,79.37,2.98,
142.0108,cmd,4,45.6269,,,79.37,2.98,
142.0114,state,3,31.9597,1.959,-0.0147,,,31.0
142.0115,state,4,45.6489,-4.757,-0.1465,,,30.0
142.0208,cmd,3,31.9597,,,79.37,2.98,
142.0208,cmd,4,45.6269,,,79.37,2.98,
142.0213,state,3,31.9597,5.317,-0.0440,,,31.0
142.0214,state,4,45.6489,-4.197,-0.1465,,,30.0
142.0308,cmd,3,31.9597,,,79.37,2.98,
142.0308,cmd,4,45.6269,,,79.37,2.98,
142.0313,state,3,31.9597,1.959,-0.0733,,,31.0
142.0315,state,4,45.6489,-2.518,-0.1465,,,30.0
142.0409,cmd,3,31.9597,,,79.37,2.98,
142.0409,cmd,4,45.6269,,,79.37,2.98,
142.0416,state,3,31.9597,-1.959,-0.0733,,,31.0
142.0416,state,4,45.6489,0.839,-0.0879,,,30.0
142.0508,cmd,3,31.9597,,,79.37,2.98,
142.0508,cmd,4,45.6269,,,79.37,2.98,
142.0513,state,3,31.9597,3.078,-0.0440,,,31.0
142.0514,state,4,45.6489,1.959,-0.1465,,,30.0
142.0609,cmd,3,31.9597,,,79.37,2.98,
142.0610,cmd,4,45.6269,,,79.37,2.98,
142.0616,state,3,31.9597,1.959,-0.0733,,,31.0
142.0616,state,4,45.6489,-3.078,-0.0879,,,30.0
142.0709,cmd,3,31.9597,,,79.37,2.98,
142.0709,cmd,4,45.6269,,,79.37,2.98,
142.0715,state,3,31.9597,5.317,-0.0733,,,31.0
142.0715,state,4,45.6489,-1.959,-0.1465,,,30.0
142.0809,cmd,3,31.9597,,,79.37,2.98,
142.0810,cmd,4,45.6269,,,79.37,2.98,
142.0816,state,3,31.9597,-3.078,-0.1319,,,31.0
142.0816,state,4,45.6489,1.959,-0.0879,,,30.0
142.0909,cmd,3,31.9597,,,79.37,2.98,
142.0909,cmd,4,45.6269,,,79.37,2.98,
142.0915,state,3,31.9597,1.959,-0.0440,,,31.0
142.0915,state,4,45.6489,2.518,-0.1465,,,30.0
142.1008,cmd,3,31.9597,,,79.37,2.98,
142.1009,cmd,4,45.6269,,,79.37,2.98,
142.1016,state,3,31.9597,2.518,-0.0147,,,31.0
142.1016,state,4,45.6489,1.399,-0.1465,,,30.0
142.1108,cmd,3,31.9597,,,79.37,2.98,
142.1108,cmd,4,45.6269,,,79.37,2.98,
142.1114,state,3,31.9597,-2.518,-0.0733,,,31.0
142.1115,state,4,45.6489,2.518,-0.0879,,,30.0
142.1209,cmd,3,31.9597,,,79.37,2.98,
142.1210,cmd,4,45.6269,,,79.37,2.98,
142.1215,state,3,31.9597,-0.280,-0.0440,,,31.0
142.1216,state,4,45.6489,-2.518,-0.1465,,,30.0
142.1311,cmd,3,31.9597,,,79.37,2.98,
142.1312,cmd,4,45.6269,,,79.37,2.98,
142.1317,state,3,31.9597,3.078,-0.0733,,,31.0
142.1319,state,4,45.6489,-0.839,-0.0879,,,30.0
142.1409,cmd,3,31.9597,,,79.37,2.98,
142.1409,cmd,4,45.6269,,,79.37,2.98,
142.1415,state,3,31.9597,0.839,-0.0440,,,31.0
142.1415,state,4,45.6489,-6.996,-0.0879,,,30.0
142.1509,cmd,3,31.9597,,,79.37,2.98,
142.1509,cmd,4,45.6269,,,79.37,2.98,
142.1514,state,3,31.9597,5.876,-0.0733,,,31.0
142.1516,state,4,45.6489,-4.197,-0.1465,,,30.0
142.1609,cmd,3,31.9597,,,79.37,2.98,
142.1609,cmd,4,45.6269,,,79.37,2.98,
142.1615,state,3,31.9597,-2.518,-0.1026,,,31.0
142.1616,state,4,45.6489,-0.839,-0.1465,,,30.0
142.1709,cmd,3,31.9597,,,79.37,2.98,
142.1709,cmd,4,45.6269,,,79.37,2.98,
142.1715,state,3,31.9597,-2.518,-0.0440,,,31.0
142.1715,state,4,45.6489,3.078,-0.0879,,,30.0
142.1807,cmd,3,31.9597,,,79.37,2.98,
142.1807,cmd,4,45.6269,,,79.37,2.98,
142.1813,state,3,31.9597,3.638,-0.0733,,,31.0
142.1814,state,4,45.6489,-1.399,-0.1465,,,30.0
142.1911,cmd,3,31.9597,,,79.37,2.98,
142.1911,cmd,4,45.6269,,,79.37,2.98,
142.1915,state,3,31.9597,5.876,-0.0733,,,31.0
142.1919,state,4,45.6489,1.399,-0.0879,,,30.0
142.2009,cmd,3,31.9597,,,79.37,2.98,
142.2009,cmd,4,45.6269,,,79.37,2.98,
142.2015,state,3,31.9597,-6.436,-0.1026,,,31.0
142.2016,state,4,45.6489,3.078,-0.1465,,,30.0
142.2109,cmd,3,31.9597,,,79.37,2.98,
142.2109,cmd,4,45.6269,,,79.37,2.98,
142.2115,state,3,31.9597,-3.638,-0.0733,,,31.0
142.2116,state,4,45.6489,2.518,-0.0879,,,30.0
142.2207,cmd,3,31.9597,,,79.37,2.98,
142.2207,cmd,4,45.6269,,,79.37,2.98,
142.2213,state,3,31.9597,5.876,-0.0733,,,31.0
142.2215,state,4,45.6489,-2.518,-0.0879,,,30.0
142.2310,cmd,3,31.9597,,,79.37,2.98,
142.2310,cmd,4,45.6269,,,79.37,2.98,
142.2316,state,3,31.9597,4.197,-0.0733,,,31.0
142.2322,state,4,45.6489,3.078,-0.1465,,,30.0
142.2408,cmd,3,31.9597,,,79.37,2.98,
142.2408,cmd,4,45.6269,,,79.37,2.98,
142.2413,state,3,31.9597,1.959,-0.0440,,,31.0
142.2419,state,4,45.6489,-0.839,-0.1465,,,30.0
142.2507,cmd,3,31.9597,,,79.37,2.98,
142.2507,cmd,4,45.6269,,,79.37,2.98,
142.2512,state,3,31.9597,3.078,-0.0733,,,31.0
142.2517,state,4,45.6489,-1.959,-0.1465,,,30.0
142.2609,cmd,3,31.9597,,,79.37,2.98,
142.2610,cmd,4,45.6269,,,79.37,2.98,
142.2616,state,3,31.9597,-4.197,-0.0147,,,31.0
142.2620,state,4,45.6269,-3.638,-0.0879,,,30.0
142.2709,cmd,3,31.9597,,,79.37,2.98,
142.2709,cmd,4,45.6269,,,79.37,2.98,
142.2713,state,3,31.9597,-1.399,-0.0440,,,31.0
142.2719,state,4,45.6489,-0.839,-0.0879,,,30.0
142.2808,cmd,3,31.9597,,,79.37,2.98,
142.2808,cmd,4,45.6269,,,79.37,2.98,
142.2813,state,3,31.9597,-3.638,-0.1026,,,31.0
142.2817,state,4,45.6489,1.399,-0.0879,,,30.0
142.2911,cmd,3,31.9597,,,79.37,2.98,
142.2911,cmd,4,45.6269,,,79.37,2.98,
142.2915,state,3,31.9597,-3.638,-0.0733,,,31.0
142.2922,state,4,45.6269,-1.399,-0.0879,,,30.0
142.3009,cmd,3,31.9597,,,79.37,2.98,
142.3009,cmd,4,45.6269,,,79.37,2.98,
142.3014,state,3,31.9597,0.839,-0.0733,,,31.0
142.3018,state,4,45.6489,0.839,-0.0879,,,30.0
142.3107,cmd,3,31.9597,,,79.37,2.98,
142.3107,cmd,4,45.6269,,,79.37,2.98,
142.3115,state,3,31.9597,9.234,-0.0733,,,31.0
142.3115,state,4,45.6489,0.280,-0.0879,,,30.0
142.3211,cmd,3,31.9597,,,79.37,2.98,
142.3211,cmd,4,45.6269,,,79.37,2.98,
142.3216,state,3,31.9597,-6.996,-0.0733,,,31.0
142.3223,state,4,45.6489,1.959,-0.0879,,,30.0
142.3310,cmd,3,31.9597,,,79.37,2.98,
142.3310,cmd,4,45.6269,,,79.37,2.98,
142.3315,state,3,31.9597,0.280,-0.0440,,,31.0
142.3317,state,4,45.6269,-0.280,-0.1465,,,30.0
142.3410,cmd,3,31.9597,,,79.37,2.98,
142.3411,cmd,4,45.6269,,,79.37,2.98,
142.3416,state,3,31.9597,-0.839,-0.0733,,,31.0
142.3416,state,4,45.6489,-2.518,-0.0879,,,30.0
142.3510,cmd,3,31.9597,,,79.37,2.98,
142.3510,cmd,4,45.6269,,,79.37,2.98,
142.3515,state,3,31.9597,-4.197,-0.1026,,,31.0
142.3517,state,4,45.6489,3.078,-0.0879,,,30.0
142.3610,cmd,3,31.9597,,,79.37,2.98,
142.3610,cmd,4,45.6269,,,79.37,2.98,
142.3616,state,3,31.9597,-3.078,-0.0440,,,31.0
142.3617,state,4,45.6489,-0.839,-0.0879,,,30.0
142.3712,cmd,3,31.9597,,,79.37,2.98,
142.3712,cmd,4,45.6269,,,79.37,2.98,
142.3718,state,3,31.9597,-4.197,-0.0440,,,31.0
142.3718,state,4,45.6489,0.839,-0.0879,,,30.0
142.3810,cmd,3,31.9597,,,79.37,2.98,
142.3811,cmd,4,45.6269,,,79.37,2.98,
142.3816,state,3,31.9597,3.638,-0.0440,,,31.0
142.3821,state,4,45.6489,-3.078,-0.0879,,,30.0
142.3909,cmd,3,31.9597,,,79.37,2.98,
142.3909,cmd,4,45.6269,,,79.37,2.98,
142.3914,state,3,31.9597,-4.197,-0.0733,,,31.0
142.3919,state,4,45.6489,4.757,-0.0879,,,30.0
142.4009,cmd,3,31.9597,,,79.37,2.98,
142.4009,cmd,4,45.6269,,,79.37,2.98,
142.4015,state,3,31.9597,5.876,-0.0733,,,31.0
142.4016,state,4,45.6489,-0.839,-0.1465,,,30.0
142.4110,cmd,3,31.9597,,,79.37,2.98,
142.4110,cmd,4,45.6269,,,79.37,2.98,
142.4116,state,3,31.9597,-1.959,-0.0147,,,31.0
142.4117,state,4,45.6489,0.839,-0.0879,,,30.0
142.4210,cmd,3,31.9597,,,79.37,2.98,
142.4211,cmd,4,45.6269,,,79.37,2.98,
142.4216,state,3,31.9597,-3.638,-0.0440,,,31.0
142.4217,state,4,45.6489,-1.399,-0.0879,,,30.0
142.4308,cmd,3,31.9597,,,79.37,2.98,
142.4308,cmd,4,45.6269,,,79.37,2.98,
142.4314,state,3,31.9597,0.280,-0.0733,,,31.0
142.4315,state,4,45.6489,-0.280,-0.0879,,,30.0
142.4412,cmd,3,31.9597,,,79.37,2.98,
142.4412,cmd,4,45.6269,,,79.37,2.98,
142.4418,state,3,31.9597,-0.280,-0.0440,,,31.0
142.4419,state,4,45.6489,0.280,-0.0879,,,30.0
142.4510,cmd,3,31.9597,,,79.37,2.98,
142.4510,cmd,4,45.6269,,,79.37,2.98,
142.4516,state,3,31.9597,0.839,-0.0733,,,31.0
142.4516,state,4,45.6489,0.839,-0.1465,,,30.0
142.4610,cmd,3,31.9597,,,79.37,2.98,
142.4610,cmd,4,45.6269,,,79.37,2.98,
142.4616,state,3,31.9597,6.436,-0.0440,,,31.0
142.4617,state,4,45.6489,-1.399,-0.1465,,,30.0
142.4710,cmd,3,31.9597,,,79.37,2.98,
142.4711,cmd,4,45.6269,,,79.37,2.98,
142.4716,state,3,31.9597,-8.115,-0.0440,,,31.0
142.4717,state,4,45.6489,-0.839,-0.0879,,,30.0
142.4811,cmd,3,31.9597,,,79.37,2.98,
142.4811,cmd,4,45.6269,,,79.37,2.98,
142.4817,state,3,31.9597,-2.518,-0.0440,,,31.0
142.4817,state,4,45.6489,-4.197,-0.1465,,,30.0
142.4910,cmd,3,31.9597,,,79.37,2.98,
142.4911,cmd,4,45.6269,,,79.37,2.98,
142.4915,state,3,31.9597,1.959,-0.1319,,,31.0
142.4918,state,4,45.6489,4.197,-0.0879,,,30.0
142.5009,cmd,3,31.9597,,,79.37,2.98,
142.5010,cmd,4,45.6269,,,79.37,2.98,
142.5015,state,3,31.9597,3.078,-0.0733,,,31.0
142.5016,state,4,45.6489,3.638,-0.0879,,,30.0
142.5110,cmd,3,31.9597,,,79.37,2.98,
142.5111,cmd,4,45.6269,,,79.37,2.98,
142.5116,state,3,31.9597,-1.959,-0.0733,,,31.0
142.5117,state,4,45.6489,-1.959,-0.0879,,,30.0
142.5212,cmd,3,31.9597,,,79.37,2.98,
142.5213,cmd,4,45.6269,,,79.37,2.98,
142.5217,state,3,31.9597,5.876,-0.0733,,,31.0
142.5220,state,4,45.6269,-1.959,-0.1465,,,30.0
142.5311,cmd,3,31.9597,,,79.37,2.98,
142.5311,cmd,4,45.6269,,,79.37,2.98,
142.5316,state,3,31.9597,-3.078,-0.0733,,,31.0
142.5318,state,4,45.6269,-2.518,-0.0879,,,30.0
142.5410,cmd,3,31.9597,,,79.37,2.98,
142.5410,cmd,4,45.6269,,,79.37,2.98,
142.5415,state,3,31.9597,3.638,-0.1026,,,31.0
142.5417,state,4,45.6269,-2.518,-0.1465,,,30.0
142.5513,cmd,3,31.9597,,,79.37,2.98,
142.5514,cmd,4,45.6269,,,79.37,2.98,
142.5519,state,3,31.9597,-1.959,-0.0440,,,31.0
142.5520,state,4,45.6489,4.197,-0.0879,,,30.0
142.5610,cmd,3,31.9597,,,79.37,2.98,
142.5610,cmd,4,45.6269,,,79.37,2.98,
142.5616,state,3,31.9597,-1.959,-0.0733,,,31.0
142.5617,state,4,45.6489,-5.876,-0.1465,,,30.0
142.5711,cmd,3,31.9597,,,79.37,2.98,
142.5711,cmd,4,45.6269,,,79.37,2.98,
142.5718,state,3,31.9597,-2.518,-0.0440,,,31.0
142.5718,state,4,45.6489,1.959,-0.1465,,,30.0
142.5809,cmd,3,31.9597,,,79.37,2.98,
142.5809,cmd,4,45.6269,,,79.37,2.98,
142.5816,state,3,31.9597,-4.757,-0.1026,,,31.0
142.5816,state,4,45.6489,0.839,-0.1465,,,30.0
142.5911,cmd,3,31.9597,,,79.37,2.98,
142.5911,cmd,4,45.6269,,,79.37,2.98,
142.5915,state,3,31.9597,0.839,-0.0733,,,31.0
142.5918,state,4,45.6489,-0.280,-0.0879,,,30.0
142.6011,cmd,3,31.9597,,,79.37,2.98,
142.6011,cmd,4,45.6269,,,79.37,2.98,
142.6015,state,3,31.9597,-0.839,-0.0440,,,31.0
142.6018,state,4,45.6489,-0.280,-0.0879,,,30.0
142.6110,cmd,3,31.9597,,,79.37,2.98,
142.6110,cmd,4,45.6269,,,79.37,2.98,
142.6115,state,3,31.9597,-0.839,-0.0440,,,31.0
142.6116,state,4,45.6269,-3.078,-0.0879,,,30.0
142.6211,cmd,3,31.9597,,,79.37,2.98,
142.6211,cmd,4,45.6269,,,79.37,2.98,
142.6215,state,3,31.9597,-1.959,-0.0147,,,31.0
142.6217,state,4,45.6489,-0.839,-0.0879,,,30.0
142.6310,cmd,3,31.9597,,,79.37,2.98,
142.6311,cmd,4,45.6269,,,79.37,2.98,
142.6316,state,3,31.9597,6.436,-0.1026,,,31.0
142.6317,state,4,45.6269,-1.959,-0.0879,,,30.0
142.6409,cmd,3,31.9597,,,79.37,2.98,
142.6410,cmd,4,45.6269,,,79.37,2.98,
142.6415,state,3,31.9597,0.839,-0.1026,,,31.0
142.6416,state,4,45.6489,1.399,-0.0293,,,30.0
142.6511,cmd,3,31.9597,,,79.37,2.98,
142.6512,cmd,4,45.6269,,,79.37,2.98,
142.6517,state,3,31.9597,3.078,-0.0440,,,31.0
142.6518,state,4,45.6489,1.399,-0.0879,,,30.0
142.6609,cmd,3,31.9597,,,79.37,2.98,
142.6609,cmd,4,45.6269,,,79.37,2.98,
142.6615,state,3,31.9597,-10.354,-0.0440,,,31.0
142.6616,state,4,45.6489,-0.839,-0.1465,,,30.0
142.6711,cmd,3,31.9597,,,79.37,2.98,
142.6711,cmd,4,45.6269,,,79.37,2.98,
142.6716,state,3,31.9597,0.839,-0.0440,,,31.0
142.6717,state,4,45.6489,-0.839,-0.0879,,,30.0
142.6811,cmd,3,31.9597,,,79.37,2.98,
142.6811,cmd,4,45.6269,,,79.37,2.98,
142.6817,state,3,31.9597,5.317,-0.0733,,,31.0
142.6818,state,4,45.6489,-1.959,-0.1465,,,30.0
142.6910,cmd,3,31.9597,,,79.37,2.98,
142.6910,cmd,4,45.6269,,,79.37,2.98,
142.6916,state,3,31.9597,-4.757,-0.0733,,,31.0
142.6917,state,4,45.6489,1.959,-0.0879,,,30.0
142.7011,cmd,3,31.9597,,,79.37,2.98,
142.7011,cmd,4,45.6269,,,79.37,2.98,
142.7016,state,3,31.9597,6.436,-0.0147,,,31.0
142.7017,state,4,45.6489,0.280,-0.1465,,,30.0
142.7111,cmd,3,31.9597,,,79.37,2.98,
142.7112,cmd,4,45.6269,,,79.37,2.98,
142.7117,state,3,31.9597,1.959,-0.1026,,,31.0
142.7118,state,4,45.6489,3.078,-0.0879,,,30.0
142.7210,cmd,3,31.9597,,,79.37,2.98,
142.7211,cmd,4,45.6269,,,79.37,2.98,
142.7216,state,3,31.9597,4.197,-0.0440,,,31.0
142.7217,state,4,45.6489,-4.757,-0.1465,,,30.0
142.7311,cmd,3,31.9597,,,79.37,2.98,
142.7311,cmd,4,45.6269,,,79.37,2.98,
142.7316,state,3,31.9597,-7.555,-0.0440,,,31.0
142.7317,state,4,45.6489,-1.399,-0.0879,,,30.0
142.7409,cmd,3,31.9597,,,79.37,2.98,
142.7409,cmd,4,45.6269,,,79.37,2.98,
142.7416,state,3,31.9597,0.839,-0.0733,,,31.0
142.7416,state,4,45.6489,0.839,-0.1465,,,30.0
142.7512,cmd,3,31.9597,,,79.37,2.98,
142.7513,cmd,4,45.6269,,,79.37,2.98,
142.7518,state,3,31.9597,-3.078,-0.0147,,,31.0
142.7518,state,4,45.6489,0.280,-0.0879,,,30.0
142.7611,cmd,3,31.9597,,,79.37,2.98,
142.7611,cmd,4,45.6269,,,79.37,2.98,
142.7617,state,3,31.9597,1.399,-0.0440,,,31.0
142.7618,state,4,45.6489,-3.078,-0.0879,,,30.0
142.7712,cmd,3,31.9597,,,79.37,2.98,
142.7712,cmd,4,45.6269,,,79.37,2.98,
142.7716,state,3,31.9597,11.473,-0.0733,,,31.0
142.7719,state,4,45.6489,-1.959,-0.1465,,,30.0
142.7810,cmd,3,31.9597,,,79.37,2.98,
142.7811,cmd,4,45.6269,,,79.37,2.98,
142.7816,state,3,31.9597,1.399,-0.0440,,,31.0
142.7817,state,4,45.6489,4.197,-0.1465,,,30.0
142.7911,cmd,3,31.9597,,,79.37,2.98,
142.7912,cmd,4,45.6269,,,79.37,2.98,
142.7917,state,3,31.9597,-5.317,-0.0733,,,31.0
142.7918,state,4,45.6269,-2.518,-0.0879,,,30.0
142.8011,cmd,3,31.9597,,,79.37,2.98,
142.8011,cmd,4,45.6269,,,79.37,2.98,
142.8016,state,3,31.9597,5.876,-0.0147,,,31.0
142.8018,state,4,45.6489,-1.959,-0.0879,,,30.0
142.8111,cmd,3,31.9597,,,79.37,2.98,
142.8111,cmd,4,45.6269,,,79.37,2.98,
142.8116,state,3,31.9597,-1.959,-0.0733,,,31.0
142.8117,state,4,45.6489,-3.638,-0.0879,,,30.0
142.8211,cmd,3,31.9597,,,79.37,2.98,
142.8211,cmd,4,45.6269,,,79.37,2.98,
142.8216,state,3,31.9597,-1.959,-0.0440,,,31.0
142.8217,state,4,45.6489,3.638,-0.1465,,,30.0
142.8310,cmd,3,31.9597,,,79.37,2.98,
142.8311,cmd,4,45.6269,,,79.37,2.98,
142.8316,state,3,31.9597,-3.638,-0.0440,,,31.0
142.8317,state,4,45.6489,-4.197,-0.1465,,,30.0
142.8411,cmd,3,31.9597,,,79.37,2.98,
142.8412,cmd,4,45.6269,,,79.37,2.98,
142.8417,state,3,31.9597,-0.280,-0.0440,,,31.0
142.8418,state,4,45.6489,0.280,-0.0879,,,30.0
142.8511,cmd,3,31.9597,,,79.37,2.98,
142.8512,cmd,4,45.6269,,,79.37,2.98,
142.8517,state,3,31.9597,0.839,-0.0733,,,31.0
142.8518,state,4,45.6489,1.399,-0.1465,,,30.0
142.8610,cmd,3,31.9597,,,79.37,2.98,
142.8610,cmd,4,45.6269,,,79.37,2.98,
142.8616,state,3,31.9597,0.280,-0.0440,,,31.0
142.8617,state,4,45.6489,-0.280,-0.0879,,,30.0
142.8713,cmd,3,31.9597,,,79.37,2.98,
142.8713,cmd,4,45.6269,,,79.37,2.98,
142.8718,state,3,31.9597,-4.757,-0.1026,,,31.0
142.8719,state,4,45.6489,0.839,-0.0879,,,30.0
142.8811,cmd,3,31.9597,,,79.37,2.98,
142.8812,cmd,4,45.6269,,,79.37,2.98,
142.8817,state,3,31.9597,-3.638,-0.0733,,,31.0
142.8818,state,4,45.6489,-1.399,-0.0879,,,30.0
142.8911,cmd,3,31.9597,,,79.37,2.98,
142.8911,cmd,4,45.6269,,,79.37,2.98,
142.8915,state,3,31.9597,-0.280,-0.0733,,,31.0
142.8918,state,4,45.6489,2.518,-0.0879,,,30.0
142.9009,cmd,3,31.9597,,,79.37,2.98,
142.9010,cmd,4,45.6269,,,79.37,2.98,
142.9016,state,3,31.9597,-3.078,-0.0440,,,31.0
142.9016,state,4,45.6269,-5.876,-0.0879,,,30.0
142.9112,cmd,3,31.9597,,,79.37,2.98,
142.9112,cmd,4,45.6269,,,79.37,2.98,
142.9118,state,3,31.9597,2.518,-0.0440,,,31.0
142.9118,state,4,45.6489,-0.839,-0.0879,,,30.0
142.9212,cmd,3,31.9597,,,79.37,2.98,
142.9212,cmd,4,45.6269,,,79.37,2.98,
142.9217,state,3,31.9597,-4.757,-0.0733,,,31.0
142.9218,state,4,45.6489,0.280,-0.1465,,,30.0
142.9312,cmd,3,31.9597,,,79.37,2.98,
142.9312,cmd,4,45.6269,,,79.37,2.98,
142.9318,state,3,31.9597,4.197,-0.0147,,,31.0
142.9319,state,4,45.6489,-1.399,-0.0879,,,30.0
142.9410,cmd,3,31.9597,,,79.37,2.98,
142.9411,cmd,4,45.6269,,,79.37,2.98,
142.9416,state,3,31.9597,-1.399,-0.0733,,,31.0
142.9417,state,4,45.6489,3.638,-0.1465,,,30.0
142.9511,cmd,3,31.9597,,,79.37,2.98,
142.9511,cmd,4,45.6269,,,79.37,2.98,
142.9516,state,3,31.9597,-0.839,-0.1026,,,31.0
142.9517,state,4,45.6489,0.839,-0.0879,,,30.0
142.9610,cmd,3,31.9597,,,79.37,2.98,
142.9610,cmd,4,45.6269,,,79.37,2.98,
142.9616,state,3,31.9597,-6.996,-0.1319,,,31.0
142.9617,state,4,45.6489,-0.839,-0.1465,,,30.0
142.9711,cmd,3,31.9597,,,79.37,2.98,
142.9711,cmd,4,45.6269,,,79.37,2.98,
142.9716,state,3,31.9597,-1.399,-0.1026,,,31.0
142.9718,state,4,45.6489,-0.839,-0.0879,,,30.0
142.9813,cmd,3,31.9597,,,79.37,2.98,
142.9813,cmd,4,45.6269,,,79.37,2.98,
142.9819,state,3,31.9597,6.436,0.0147,,,31.0
142.9819,state,4,45.6489,0.839,-0.0879,,,30.0
142.9911,cmd,3,31.9597,,,79.37,2.98,
142.9911,cmd,4,45.6269,,,79.37,2.98,
142.9917,state,3,31.9597,-4.197,-0.0440,,,31.0
142.9917,state,4,45.6489,-1.399,-0.0879,,,30.0
143.0012,cmd,3,31.9597,,,79.37,2.98,
143.0012,cmd,4,45.6269,,,79.37,2.98,
143.0017,state,3,31.9597,-2.518,-0.0440,,,31.0
143.0018,state,4,45.6489,-2.518,-0.0879,,,30.0
143.0111,cmd,3,31.9597,,,79.37,2.98,
143.0112,cmd,4,45.6269,,,79.37,2.98,
143.0117,state,3,31.9597,-1.959,-0.1319,,,31.0
143.0117,state,4,45.6489,-0.839,-0.1465,,,30.0
143.0211,cmd,3,31.9597,,,79.37,2.98,
143.0211,cmd,4,45.6269,,,79.37,2.98,
143.0217,state,3,31.9597,1.959,-0.1026,,,31.0
143.0218,state,4,45.6489,1.399,-0.1465,,,30.0
143.0312,cmd,3,31.9597,,,79.37,2.98,
143.0312,cmd,4,45.6269,,,79.37,2.98,
143.0317,state,3,31.9597,-4.197,-0.0440,,,31.0
143.0318,state,4,45.6489,-0.839,-0.0879,,,30.0
143.0411,cmd,3,31.9597,,,79.37,2.98,
143.0412,cmd,4,45.6269,,,79.37,2.98,
143.0417,state,3,31.9597,-2.518,-0.1026,,,31.0
143.0418,state,4,45.6489,3.638,-0.0879,,,30.0
143.0512,cmd,3,31.9597,,,79.37,2.98,
143.0512,cmd,4,45.6269,,,79.37,2.98,
143.0517,state,3,31.9597,-0.839,-0.1319,,,31.0
143.0518,state,4,45.6489,0.280,-0.0879,,,30.0
143.0612,cmd,3,31.9597,,,79.37,2.98,
143.0612,cmd,4,45.6269,,,79.37,2.98,
143.0618,state,3,31.9597,-4.757,-0.0733,,,31.0
143.0618,state,4,45.6489,-2.518,-0.1465,,,30.0
143.0711,cmd,3,31.9597,,,79.37,2.98,
143.0711,cmd,4,45.6269,,,79.37,2.98,
143.0717,state,3,31.9597,-1.399,-0.0733,,,31.0
143.0718,state,4,45.6489,-1.959,-0.0879,,,30.0
143.0811,cmd,3,31.9597,,,79.37,2.98,
143.0812,cmd,4,45.6269,,,79.37,2.98,
143.0817,state,3,31.9597,-0.839,-0.0733,,,31.0
143.0818,state,4,45.6489,-3.638,-0.0879,,,30.0
143.0910,cmd,3,31.9597,,,79.37,2.98,
143.0911,cmd,4,45.6269,,,79.37,2.98,
143.0916,state,3,31.9597,-1.399,-0.0733,,,31.0
143.0917,state,4,45.6489,1.959,-0.0879,,,30.0
143.1012,cmd,3,31.9597,,,79.37,2.98,
143.1013,cmd,4,45.6269,,,79.37,2.98,
143.1018,state,3,31.9597,-3.638,-0.0440,,,31.0
143.1019,state,4,45.6489,1.399,-0.0879,,,30.0
143.1112,cmd,3,31.9597,,,79.37,2.98,
143.1113,cmd,4,45.6269,,,79.37,2.98,
143.1117,state,3,31.9597,6.436,-0.0147,,,31.0
143.1120,state,4,45.6489,2.518,-0.1465,,,30.0
143.1213,cmd,3,31.9597,,,79.37,2.98,
143.1214,cmd,4,45.6269,,,79.37,2.98,
143.1218,state,3,31.9597,3.078,-0.0733,,,31.0
143.1221,state,4,45.6489,0.839,-0.0879,,,30.0
143.1311,cmd,3,31.9597,,,79.37,2.98,
143.1311,cmd,4,45.6269,,,79.37,2.98,
143.1317,state,3,31.9597,-2.518,-0.0440,,,31.0
143.1318,state,4,45.6489,-3.638,-0.0879,,,30.0
143.1411,cmd,3,31.9597,,,79.37,2.98,
