t_s,kind,id,pos_deg,vel_deg_s,tau_nm,kp,kd,temp_c
97.7262,state,3,16.0513,3.638,-0.1905,,,37.0
97.7267,state,4,33.1243,1.959,0.4396,,,36.0
97.7357,cmd,3,15.7436,,,29.30,1.49,
97.7357,cmd,4,34.1131,,,29.30,1.49,
97.7362,state,3,16.0513,-1.959,-0.1905,,,37.0
97.7366,state,4,33.1243,1.399,0.3810,,,35.0
97.7457,cmd,3,15.7436,,,29.30,1.49,
97.7457,cmd,4,34.1131,,,29.30,1.49,
97.7463,state,3,16.0513,-1.399,-0.2198,,,37.0
97.7467,state,4,33.1243,-1.399,0.3810,,,35.0
97.7558,cmd,3,15.7436,,,29.30,1.49,
97.7558,cmd,4,34.1131,,,29.30,1.49,
97.7564,state,3,16.0513,4.197,-0.1905,,,37.0
97.7565,state,4,33.1243,-0.280,0.4396,,,35.0
97.7657,cmd,3,15.7436,,,29.30,1.49,
97.7657,cmd,4,34.1131,,,29.30,1.49,
97.7662,state,3,16.0513,-2.518,-0.1905,,,37.0
97.7667,state,4,33.1243,0.839,0.4396,,,36.0
97.7757,cmd,3,15.7436,,,29.30,1.49,
97.7757,cmd,4,34.1131,,,29.30,1.49,
97.7762,state,3,16.0513,0.280,-0.2198,,,37.0
97.7767,state,4,33.1243,-2.518,0.4396,,,35.0
97.7857,cmd,3,15.7436,,,29.30,1.49,
97.7857,cmd,4,34.1131,,,29.30,1.49,
97.7862,state,3,16.0293,-3.078,-0.2491,,,37.0
97.7866,state,4,33.1243,-0.280,0.4396,,,35.0
97.7957,cmd,3,15.7436,,,29.30,1.49,
97.7958,cmd,4,34.1131,,,29.30,1.49,
97.7964,state,3,16.0293,-2.518,-0.1905,,,37.0
97.7965,state,4,33.1243,-2.518,0.4396,,,35.0
97.8057,cmd,3,15.7436,,,29.30,1.49,
97.8057,cmd,4,34.1131,,,29.30,1.49,
97.8062,state,3,16.0513,1.959,-0.2198,,,37.0
97.8065,state,4,33.1243,3.078,0.4396,,,36.0
97.8157,cmd,3,15.7436,,,29.30,1.49,
97.8157,cmd,4,34.1131,,,29.30,1.49,
97.8163,state,3,16.0513,5.317,-0.2198,,,37.0
97.8164,state,4,33.1243,0.839,0.4396,,,35.0
97.8257,cmd,3,15.7436,,,29.30,1.49,
97.8257,cmd,4,34.1131,,,29.30,1.49,
97.8262,state,3,16.0513,2.518,-0.1905,,,37.0
97.8264,state,4,33.1243,-1.959,0.3810,,,36.0
97.8357,cmd,3,15.7436,,,29.30,1.49,
97.8357,cmd,4,34.1131,,,29.30,1.49,
97.8363,state,3,16.0513,1.399,-0.1905,,,37.0
97.8364,state,4,33.1243,-0.839,0.4396,,,35.0
97.8457,cmd,3,15.7436,,,29.30,1.49,
97.8457,cmd,4,34.1131,,,29.30,1.49,
97.8462,state,3,16.0513,-1.959,-0.1905,,,37.0
97.8467,state,4,33.1243,3.078,0.4396,,,35.0
97.8557,cmd,3,15.7436,,,29.30,1.49,
97.8557,cmd,4,34.1131,,,29.30,1.49,
97.8563,state,3,16.0513,3.638,-0.1612,,,37.0
97.8564,state,4,33.1243,-0.280,0.4396,,,35.0
97.8657,cmd,3,15.7436,,,29.30,1.49,
97.8657,cmd,4,34.1131,,,29.30,1.49,
97.8663,state,3,16.0513,-0.839,-0.1905,,,37.0
97.8664,state,4,33.1243,3.638,0.4396,,,35.0
97.8757,cmd,3,15.7436,,,29.30,1.49,
97.8758,cmd,4,34.1131,,,29.30,1.49,
97.8763,state,3,16.0513,-5.876,-0.1905,,,37.0
97.8764,state,4,33.1243,0.839,0.3810,,,35.0
97.8857,cmd,3,15.7436,,,29.30,1.49,
97.8857,cmd,4,34.1131,,,29.30,1.49,
97.8862,state,3,16.0513,-1.399,-0.1905,,,37.0
97.8867,state,4,33.1243,4.197,0.3810,,,36.0
97.8957,cmd,3,15.7436,,,29.30,1.49,
97.8958,cmd,4,34.1131,,,29.30,1.49,
97.8963,state,3,16.0513,1.959,-0.1905,,,37.0
97.8964,state,4,33.1243,-3.078,0.3810,,,35.0
97.9058,cmd,3,15.7436,,,29.30,1.49,
97.9059,cmd,4,34.1131,,,29.30,1.49,
97.9065,state,3,16.0513,-0.839,-0.1905,,,37.0
97.9065,state,4,33.1243,1.399,0.3810,,,35.0
97.9158,cmd,3,15.7436,,,29.30,1.49,
97.9158,cmd,4,34.1131,,,29.30,1.49,
97.9164,state,3,16.0513,-0.280,-0.2198,,,37.0
97.9165,state,4,33.1243,3.638,0.4396,,,35.0
97.9257,cmd,3,15.7436,,,29.30,1.49,
97.9257,cmd,4,34.1131,,,29.30,1.49,
97.9263,state,3,16.0513,-9.794,-0.2491,,,37.0
97.9264,state,4,33.1243,-4.197,0.4396,,,35.0
97.9357,cmd,3,15.7436,,,29.30,1.49,
97.9357,cmd,4,34.1131,,,29.30,1.49,
97.9363,state,3,16.0513,-1.959,-0.1905,,,37.0
97.9364,state,4,33.1243,-0.280,0.4396,,,36.0
97.9457,cmd,3,15.7436,,,29.30,1.49,
97.9457,cmd,4,34.1131,,,29.30,1.49,
97.9463,state,3,16.0513,1.959,-0.1905,,,37.0
97.9464,state,4,33.1243,3.078,0.3810,,,35.0
97.9557,cmd,3,15.7436,,,29.30,1.49,
97.9557,cmd,4,34.1131,,,29.30,1.49,
97.9563,state,3,16.0513,3.078,-0.1905,,,37.0
97.9564,state,4,33.1243,3.078,0.4396,,,35.0
97.9657,cmd,3,15.7436,,,29.30,1.49,
97.9657,cmd,4,34.1131,,,29.30,1.49,
97.9663,state,3,16.0513,6.436,-0.2491,,,37.0
97.9664,state,4,33.1243,0.280,0.3810,,,35.0
97.9757,cmd,3,15.7436,,,29.30,1.49,
97.9757,cmd,4,34.1131,,,29.30,1.49,
97.9763,state,3,16.0513,0.280,-0.1905,,,37.0
97.9764,state,4,33.1243,1.399,0.4396,,,35.0
97.9857,cmd,3,15.7436,,,29.30,1.49,
97.9857,cmd,4,34.1131,,,29.30,1.49,
97.9863,state,3,16.0513,0.839,-0.2198,,,37.0
97.9864,state,4,33.1243,-3.078,0.4396,,,35.0
97.9957,cmd,3,15.7436,,,29.30,1.49,
97.9957,cmd,4,34.1131,,,29.30,1.49,
97.9963,state,3,16.0513,-3.078,-0.1905,,,37.0
97.9964,state,4,33.1243,-0.280,0.4982,,,35.0
98.0057,cmd,3,15.7436,,,29.30,1.49,
98.0057,cmd,4,34.1131,,,29.30,1.49,
98.0063,state,3,16.0513,-0.839,-0.2491,,,37.0
98.0064,state,4,33.1243,-6.996,0.4396,,,36.0
98.0157,cmd,3,15.7436,,,29.30,1.49,
98.0157,cmd,4,34.1131,,,29.30,1.49,
98.0163,state,3,16.0513,-0.280,-0.1905,,,37.0
98.0164,state,4,33.1243,3.638,0.4396,,,35.0
98.0257,cmd,3,15.7436,,,29.30,1.49,
98.0257,cmd,4,34.1131,,,29.30,1.49,
98.0263,state,3,16.0513,6.996,-0.2198,,,37.0
98.0264,state,4,33.1243,-1.959,0.4396,,,35.0
98.0357,cmd,3,15.7436,,,29.30,1.49,
98.0358,cmd,4,34.1131,,,29.30,1.49,
98.0363,state,3,16.0513,1.959,-0.1905,,,37.0
98.0364,state,4,33.1243,-0.839,0.4396,,,35.0
98.0457,cmd,3,15.7436,,,29.30,1.49,
98.0457,cmd,4,34.1131,,,29.30,1.49,
98.0463,state,3,16.0513,1.399,-0.1905,,,37.0
98.0464,state,4,33.1243,-0.280,0.4982,,,35.0
98.0557,cmd,3,15.7436,,,29.30,1.49,
98.0557,cmd,4,34.1131,,,29.30,1.49,
98.0563,state,3,16.0513,5.317,-0.1905,,,37.0
98.0564,state,4,33.1243,0.839,0.4396,,,35.0
98.0658,cmd,3,15.7436,,,29.30,1.49,
98.0658,cmd,4,34.1131,,,29.30,1.49,
98.0665,state,3,16.0513,1.959,-0.2198,,,37.0
98.0665,state,4,33.1243,-3.078,0.4396,,,36.0
98.0757,cmd,3,15.7436,,,29.30,1.49,
98.0757,cmd,4,34.1131,,,29.30,1.49,
98.0763,state,3,16.0513,-0.839,-0.1905,,,37.0
98.0764,state,4,33.1243,-4.197,0.4396,,,35.0
98.0857,cmd,3,15.7436,,,29.30,1.49,
98.0857,cmd,4,34.1131,,,29.30,1.49,
98.0864,state,3,16.0513,1.959,-0.2198,,,37.0
98.0864,state,4,33.1243,-5.876,0.3810,,,35.0
98.0958,cmd,3,15.7436,,,29.30,1.49,
98.0958,cmd,4,34.1131,,,29.30,1.49,
98.0964,state,3,16.0513,-6.996,-0.2784,,,37.0
98.0965,state,4,33.1243,-3.078,0.4982,,,35.0
98.1057,cmd,3,15.7436,,,29.30,1.49,
98.1057,cmd,4,34.1131,,,29.30,1.49,
98.1063,state,3,16.0513,-0.839,-0.1905,,,37.0
98.1064,state,4,33.1243,4.197,0.4396,,,35.0
98.1157,cmd,3,15.7436,,,29.30,1.49,
98.1157,cmd,4,34.1131,,,29.30,1.49,
98.1163,state,3,16.0513,-5.317,-0.2198,,,37.0
98.1164,state,4,33.1243,1.959,0.4396,,,35.0
98.1258,cmd,3,15.7436,,,29.30,1.49,
98.1258,cmd,4,34.1131,,,29.30,1.49,
98.1264,state,3,16.0513,-1.959,-0.1612,,,37.0
98.1265,state,4,33.1243,3.638,0.4396,,,36.0
98.1357,cmd,3,15.7436,,,29.30,1.49,
98.1358,cmd,4,34.1131,,,29.30,1.49,
98.1365,state,3,16.0513,-2.518,-0.1905,,,37.0
98.1365,state,4,33.1243,-3.078,0.4396,,,35.0
98.1457,cmd,3,15.7436,,,29.30,1.49,
98.1457,cmd,4,34.1131,,,29.30,1.49,
98.1463,state,3,16.0513,-0.839,-0.1612,,,37.0
98.1464,state,4,33.1243,3.078,0.4396,,,35.0
98.1558,cmd,3,15.7436,,,29.30,1.49,
98.1558,cmd,4,34.1131,,,29.30,1.49,
98.1564,state,3,16.0513,0.280,-0.1612,,,37.0
98.1565,state,4,33.1243,-6.996,0.4396,,,36.0
98.1657,cmd,3,15.7436,,,29.30,1.49,
98.1657,cmd,4,34.1131,,,29.30,1.49,
98.1663,state,3,16.0513,-1.959,-0.2198,,,37.0
98.1664,state,4,33.1243,-4.197,0.4396,,,35.0
98.1757,cmd,3,15.7436,,,29.30,1.49,
98.1757,cmd,4,34.1131,,,29.30,1.49,
98.1764,state,3,16.0513,0.839,-0.1612,,,37.0
98.1765,state,4,33.1243,2.518,0.3810,,,35.0
98.1858,cmd,3,15.7436,,,29.30,1.49,
98.1858,cmd,4,34.1131,,,29.30,1.49,
98.1864,state,3,16.0513,6.436,-0.1612,,,37.0
98.1865,state,4,33.1243,-3.638,0.4396,,,35.0
98.1958,cmd,3,15.7436,,,29.30,1.49,
98.1958,cmd,4,34.1131,,,29.30,1.49,
98.1965,state,3,16.0513,-4.197,-0.2491,,,37.0
98.1965,state,4,33.1243,0.280,0.3810,,,35.0
98.2058,cmd,3,15.7436,,,29.30,1.49,
98.2058,cmd,4,34.1131,,,29.30,1.49,
98.2064,state,3,16.0513,3.638,-0.1905,,,37.0
98.2065,state,4,33.1243,1.959,0.4396,,,36.0
98.2158,cmd,3,15.7436,,,29.30,1.49,
98.2158,cmd,4,34.1131,,,29.30,1.49,
98.2164,state,3,16.0513,-4.757,-0.1905,,,37.0
98.2165,state,4,33.1243,-1.959,0.4396,,,35.0
98.2258,cmd,3,15.7436,,,29.30,1.49,
98.2258,cmd,4,34.1131,,,29.30,1.49,
98.2264,state,3,16.0513,4.757,-0.2198,,,37.0
98.2265,state,4,33.1243,-0.839,0.4396,,,35.0
98.2358,cmd,3,15.7436,,,29.30,1.49,
98.2358,cmd,4,34.1131,,,29.30,1.49,
98.2365,state,3,16.0513,-3.078,-0.1905,,,37.0
98.2365,state,4,33.1463,0.280,0.4396,,,35.0
98.2457,cmd,3,15.7436,,,29.30,1.49,
98.2457,cmd,4,34.1131,,,29.30,1.49,
98.2464,state,3,16.0513,-7.555,-0.1612,,,37.0
98.2464,state,4,33.1243,-0.280,0.3810,,,36.0
98.2558,cmd,3,15.7436,,,29.30,1.49,
98.2558,cmd,4,34.1131,,,29.30,1.49,
98.2564,state,3,16.0513,2.518,-0.1905,,,37.0
98.2564,state,4,33.1243,-3.078,0.4396,,,35.0
98.2657,cmd,3,15.7436,,,29.30,1.49,
98.2657,cmd,4,34.1131,,,29.30,1.49,
98.2663,state,3,16.0513,-2.518,-0.1905,,,37.0
98.2664,state,4,33.1243,1.399,0.4982,,,35.0
98.2757,cmd,3,15.7436,,,29.30,1.49,
98.2758,cmd,4,34.1131,,,29.30,1.49,
98.2763,state,3,16.0513,4.757,-0.1612,,,37.0
98.2764,state,4,33.1243,0.839,0.4396,,,36.0
98.2858,cmd,3,15.7436,,,29.30,1.49,
98.2858,cmd,4,34.1131,,,29.30,1.49,
98.2865,state,3,16.0513,1.959,-0.1905,,,37.0
98.2865,state,4,33.1243,0.280,0.4396,,,35.0
98.2958,cmd,3,15.7436,,,29.30,1.49,
98.2958,cmd,4,34.1131,,,29.30,1.49,
98.2964,state,3,16.0513,-5.317,-0.2198,,,37.0
98.2964,state,4,33.1243,-0.839,0.4396,,,36.0
98.3057,cmd,3,15.7436,,,29.30,1.49,
98.3057,cmd,4,34.1131,,,29.30,1.49,
98.3063,state,3,16.0513,-2.518,-0.1905,,,37.0
98.3064,state,4,33.1243,-5.317,0.4396,,,35.0
98.3158,cmd,3,15.7436,,,29.30,1.49,
98.3158,cmd,4,34.1131,,,29.30,1.49,
98.3165,state,3,16.0513,-5.317,-0.1612,,,37.0
98.3165,state,4,33.1243,0.839,0.3810,,,35.0
98.3257,cmd,3,15.7436,,,29.30,1.49,
98.3257,cmd,4,34.1131,,,29.30,1.49,
98.3264,state,3,16.0513,2.518,-0.1612,,,37.0
98.3264,state,4,33.1243,4.197,0.4982,,,35.0
98.3357,cmd,3,15.7436,,,29.30,1.49,
98.3357,cmd,4,34.1131,,,29.30,1.49,
98.3363,state,3,16.0513,1.399,-0.1612,,,37.0
98.3364,state,4,33.1243,-5.876,0.4396,,,35.0
98.3458,cmd,3,15.7436,,,29.30,1.49,
98.3458,cmd,4,34.1131,,,29.30,1.49,
98.3465,state,3,16.0513,-2.518,-0.2198,,,37.0
98.3465,state,4,33.1243,2.518,0.4396,,,35.0
98.3557,cmd,3,15.7436,,,29.30,1.49,
98.3557,cmd,4,34.1131,,,29.30,1.49,
98.3564,state,3,16.0513,1.959,-0.1905,,,37.0
98.3564,state,4,33.1243,-3.078,0.4396,,,35.0
98.3657,cmd,3,15.7436,,,29.30,1.49,
98.3657,cmd,4,34.1131,,,29.30,1.49,
98.3663,state,3,16.0513,-0.839,-0.1905,,,37.0
98.3664,state,4,33.1243,1.959,0.4396,,,36.0
98.3758,cmd,3,15.7436,,,29.30,1.49,
98.3758,cmd,4,34.1131,,,29.30,1.49,
98.3764,state,3,16.0513,1.959,-0.1905,,,37.0
98.3764,state,4,33.1243,0.280,0.4982,,,35.0
98.3858,cmd,3,15.7436,,,29.30,1.49,
98.3858,cmd,4,34.1131,,,29.30,1.49,
98.3864,state,3,16.0513,3.638,-0.1905,,,37.0
98.3865,state,4,33.1243,1.399,0.4396,,,35.0
98.3959,cmd,3,15.7436,,,29.30,1.49,
98.3959,cmd,4,34.1131,,,29.30,1.49,
98.3965,state,3,16.0513,-4.757,-0.1905,,,37.0
98.3967,state,4,33.1243,0.839,0.4396,,,36.0
98.4058,cmd,3,15.7436,,,29.30,1.49,
98.4058,cmd,4,34.1131,,,29.30,1.49,
98.4065,state,3,16.0513,6.436,-0.2198,,,37.0
98.4065,state,4,33.1243,-2.518,0.4396,,,35.0
98.4158,cmd,3,15.7436,,,29.30,1.49,
98.4158,cmd,4,34.1131,,,29.30,1.49,
98.4163,state,3,16.0513,4.757,-0.1905,,,37.0
98.4165,state,4,33.1243,-1.959,0.4396,,,35.0
98.4259,cmd,3,15.7436,,,29.30,1.49,
98.4259,cmd,4,34.1131,,,29.30,1.49,
98.4265,state,3,16.0513,3.078,-0.2491,,,37.0
98.4266,state,4,33.1243,-0.839,0.4396,,,36.0
98.4358,cmd,3,15.7436,,,29.30,1.49,
98.4358,cmd,4,34.1131,,,29.30,1.49,
98.4365,state,3,16.0293,-4.757,-0.2198,,,37.0
98.4365,state,4,33.1243,1.959,0.4396,,,36.0
98.4459,cmd,3,15.7436,,,29.30,1.49,
98.4459,cmd,4,34.1131,,,29.30,1.49,
98.4466,state,3,16.0513,-3.078,-0.2198,,,37.0
98.4466,state,4,33.1243,4.197,0.4396,,,35.0
98.4559,cmd,3,15.7436,,,29.30,1.49,
98.4559,cmd,4,34.1131,,,29.30,1.49,
98.4565,state,3,16.0513,-3.638,-0.2198,,,37.0
98.4565,state,4,33.1243,-3.078,0.3810,,,36.0
98.4658,cmd,3,15.7436,,,29.30,1.49,
98.4659,cmd,4,34.1131,,,29.30,1.49,
98.4663,state,3,16.0513,-0.280,-0.1905,,,37.0
98.4665,state,4,33.1243,0.839,0.3810,,,35.0
98.4758,cmd,3,15.7436,,,29.30,1.49,
98.4759,cmd,4,34.1131,,,29.30,1.49,
98.4763,state,3,16.0513,-4.757,-0.1905,,,37.0
98.4765,state,4,33.1243,1.399,0.4396,,,35.0
98.4858,cmd,3,15.7436,,,29.30,1.49,
98.4858,cmd,4,34.1131,,,29.30,1.49,
98.4865,state,3,16.0513,-7.555,-0.1905,,,37.0
98.4865,state,4,33.1243,-2.518,0.4396,,,35.0
98.4958,cmd,3,15.7436,,,29.30,1.49,
98.4958,cmd,4,34.1131,,,29.30,1.49,
98.4965,state,3,16.0513,1.959,-0.2198,,,37.0
98.4965,state,4,33.1243,0.280,0.4396,,,35.0
98.5058,cmd,3,15.7436,,,29.30,1.49,
98.5058,cmd,4,34.1131,,,29.30,1.49,
98.5065,state,3,16.0513,-4.757,-0.1905,,,37.0
98.5065,state,4,33.1243,1.959,0.4396,,,35.0
98.5158,cmd,3,15.7436,,,29.30,1.49,
98.5158,cmd,4,34.1131,,,29.30,1.49,
98.5165,state,3,16.0513,-0.280,-0.2198,,,37.0
98.5165,state,4,33.1243,-0.839,0.4396,,,35.0
98.5258,cmd,3,15.7436,,,29.30,1.49,
98.5259,cmd,4,34.1131,,,29.30,1.49,
98.5265,state,3,16.0513,-0.839,-0.1905,,,37.0
98.5267,state,4,33.1243,-3.078,0.4396,,,36.0
98.5358,cmd,3,15.7436,,,29.30,1.49,
98.5358,cmd,4,34.1131,,,29.30,1.49,
98.5364,state,3,16.0513,-5.317,-0.2198,,,37.0
98.5365,state,4,33.1243,-4.757,0.4396,,,35.0
98.5458,cmd,3,15.7436,,,29.30,1.49,
98.5458,cmd,4,34.1131,,,29.30,1.49,
98.5464,state,3,16.0513,6.436,-0.2198,,,37.0
98.5465,state,4,33.1243,0.280,0.3810,,,36.0
98.5558,cmd,3,15.7436,,,29.30,1.49,
98.5558,cmd,4,34.1131,,,29.30,1.49,
98.5563,state,3,16.0513,-4.197,-0.1905,,,37.0
98.5568,state,4,33.1243,0.280,0.3810,,,35.0
98.5658,cmd,3,15.7436,,,29.30,1.49,
98.5659,cmd,4,34.1131,,,29.30,1.49,
98.5665,state,3,16.0513,3.638,-0.1905,,,37.0
98.5665,state,4,33.1243,2.518,0.4396,,,35.0
98.5758,cmd,3,15.7436,,,29.30,1.49,
98.5758,cmd,4,34.1131,,,29.30,1.49,
98.5764,state,3,16.0513,-0.280,-0.2198,,,37.0
98.5768,state,4,33.1243,-3.638,0.4396,,,36.0
98.5858,cmd,3,15.7436,,,29.30,1.49,
98.5858,cmd,4,34.1131,,,29.30,1.49,
98.5863,state,3,16.0513,-1.959,-0.1612,,,37.0
98.5868,state,4,33.1243,-3.638,0.3810,,,35.0
98.5959,cmd,3,15.7436,,,29.30,1.49,
98.5959,cmd,4,34.1131,,,29.30,1.49,
98.5965,state,3,16.0513,-0.280,-0.1905,,,37.0
98.5967,state,4,33.1243,-1.399,0.4396,,,35.0
98.6058,cmd,3,15.7436,,,29.30,1.49,
98.6058,cmd,4,34.1131,,,29.30,1.49,
98.6065,state,3,16.0513,5.317,-0.1612,,,37.0
98.6065,state,4,33.1243,-5.317,0.4396,,,35.0
98.6158,cmd,3,15.7436,,,29.30,1.49,
98.6158,cmd,4,34.1131,,,29.30,1.49,
98.6165,state,3,16.0513,-1.959,-0.1905,,,37.0
98.6165,state,4,33.1243,-3.638,0.4396,,,35.0
98.6258,cmd,3,15.7436,,,29.30,1.49,
98.6258,cmd,4,34.1131,,,29.30,1.49,
98.6265,state,3,16.0513,-0.280,-0.1612,,,37.0
98.6265,state,4,33.1243,0.280,0.4396,,,35.0
98.6358,cmd,3,15.7436,,,29.30,1.49,
98.6358,cmd,4,34.1131,,,29.30,1.49,
98.6365,state,3,16.0513,-2.518,-0.1905,,,37.0
98.6365,state,4,33.1243,-1.399,0.4396,,,35.0
98.6458,cmd,3,15.7436,,,29.30,1.49,
98.6458,cmd,4,34.1131,,,29.30,1.49,
98.6464,state,3,16.0513,-1.399,-0.2198,,,37.0
98.6465,state,4,33.1243,-2.518,0.4396,,,36.0
98.6559,cmd,3,15.7436,,,29.30,1.49,
98.6560,cmd,4,34.1131,,,29.30,1.49,
98.6565,state,3,16.0293,3.078,-0.1612,,,37.0
98.6567,state,4,33.1243,0.839,0.4396,,,35.0
98.6659,cmd,3,15.7436,,,29.30,1.49,
98.6659,cmd,4,34.1131,,,29.30,1.49,
98.6665,state,3,16.0513,1.399,-0.1905,,,37.0
98.6665,state,4,33.1243,-2.518,0.3810,,,35.0
98.6758,cmd,3,15.7436,,,29.30,1.49,
98.6758,cmd,4,34.1131,,,29.30,1.49,
98.6765,state,3,16.0513,5.317,-0.2198,,,37.0
98.6765,state,4,33.1243,-2.518,0.4396,,,35.0
98.6858,cmd,3,15.7436,,,29.30,1.49,
98.6858,cmd,4,34.1131,,,29.30,1.49,
98.6865,state,3,16.0513,-1.399,-0.2198,,,37.0
98.6866,state,4,33.1243,-1.959,0.4396,,,35.0
98.6958,cmd,3,15.7436,,,29.30,1.49,
98.6958,cmd,4,34.1131,,,29.30,1.49,
98.6965,state,3,16.0513,4.197,-0.1905,,,37.0
98.6965,state,4,33.1243,5.876,0.4396,,,36.0
98.7058,cmd,3,15.7436,,,29.30,1.49,
98.7058,cmd,4,34.1131,,,29.30,1.49,
98.7065,state,3,16.0513,-4.757,-0.2198,,,37.0
98.7065,state,4,33.1243,0.280,0.4396,,,36.0
98.7159,cmd,3,15.7436,,,29.30,1.49,
98.7159,cmd,4,34.1131,,,29.30,1.49,
98.7165,state,3,16.0513,3.638,-0.1905,,,37.0
98.7165,state,4,33.1243,-1.399,0.4396,,,35.0
98.7258,cmd,3,15.7436,,,29.30,1.49,
98.7259,cmd,4,34.1131,,,29.30,1.49,
98.7265,state,3,16.0513,-1.959,-0.2198,,,37.0
98.7266,state,4,33.1243,-6.436,0.4396,,,35.0
98.7358,cmd,3,15.7436,,,29.30,1.49,
98.7358,cmd,4,34.1131,,,29.30,1.49,
98.7364,state,3,16.0513,-1.399,-0.1905,,,37.0
98.7365,state,4,33.1243,-3.638,0.4396,,,35.0
98.7458,cmd,3,15.7436,,,29.30,1.49,
98.7458,cmd,4,34.1131,,,29.30,1.49,
98.7464,state,3,16.0513,-1.399,-0.1905,,,37.0
98.7465,state,4,33.1243,-0.839,0.4396,,,35.0
98.7558,cmd,3,15.7436,,,29.30,1.49,
98.7558,cmd,4,34.1131,,,29.30,1.49,
98.7565,state,3,16.0513,7.555,-0.1612,,,37.0
98.7565,state,4,33.1243,0.839,0.4982,,,36.0
98.7659,cmd,3,15.7436,,,29.30,1.49,
98.7660,cmd,4,34.1131,,,29.30,1.49,
98.7666,state,3,16.0513,-3.078,-0.1905,,,37.0
98.7667,state,4,33.1243,0.839,0.4396,,,35.0
98.7758,cmd,3,15.7436,,,29.30,1.49,
98.7759,cmd,4,34.1131,,,29.30,1.49,
98.7765,state,3,16.0513,-3.638,-0.2198,,,37.0
98.7765,state,4,33.1243,1.959,0.4396,,,35.0
98.7858,cmd,3,15.7436,,,29.30,1.49,
98.7859,cmd,4,34.1131,,,29.30,1.49,
98.7865,state,3,16.0513,-3.638,-0.1905,,,37.0
98.7865,state,4,33.1243,0.280,0.3810,,,35.0
98.7958,cmd,3,15.7436,,,29.30,1.49,
98.7959,cmd,4,34.1131,,,29.30,1.49,
98.7965,state,3,16.0513,-0.839,-0.1905,,,37.0
98.7965,state,4,33.1243,6.996,0.4982,,,35.0
98.8059,cmd,3,15.7436,,,29.30,1.49,
98.8059,cmd,4,34.1131,,,29.30,1.49,
98.8065,state,3,16.0513,-2.518,-0.2491,,,37.0
98.8069,state,4,33.1243,4.197,0.4396,,,35.0
98.8159,cmd,3,15.7436,,,29.30,1.49,
98.8159,cmd,4,34.1131,,,29.30,1.49,
98.8165,state,3,16.0513,3.638,-0.1905,,,37.0
98.8166,state,4,33.1243,-3.078,0.4396,,,35.0
98.8258,cmd,3,15.7436,,,29.30,1.49,
98.8259,cmd,4,34.1131,,,29.30,1.49,
98.8265,state,3,16.0293,-5.317,-0.2198,,,37.0
98.8266,state,4,33.1243,0.280,0.4396,,,35.0
98.8359,cmd,3,15.7436,,,29.30,1.49,
98.8359,cmd,4,34.1131,,,29.30,1.49,
98.8365,state,3,16.0513,5.317,-0.1905,,,37.0
98.8369,state,4,33.1243,3.638,0.4396,,,35.0
98.8459,cmd,3,15.7436,,,29.30,1.49,
98.8459,cmd,4,34.1131,,,29.30,1.49,
98.8464,state,3,16.0513,-0.280,-0.1905,,,37.0
98.8469,state,4,33.1243,-5.876,0.4396,,,35.0
98.8558,cmd,3,15.7436,,,29.30,1.49,
98.8559,cmd,4,34.1131,,,29.30,1.49,
98.8565,state,3,16.0513,1.399,-0.1612,,,37.0
98.8566,state,4,33.1243,-2.518,0.4396,,,35.0
98.8659,cmd,3,15.7436,,,29.30,1.49,
98.8659,cmd,4,34.1131,,,29.30,1.49,
98.8665,state,3,16.0513,-1.959,-0.2198,,,37.0
98.8666,state,4,33.1243,4.757,0.4982,,,35.0
98.8759,cmd,3,15.7436,,,29.30,1.49,
98.8759,cmd,4,34.1131,,,29.30,1.49,
98.8765,state,3,16.0513,-0.839,-0.1905,,,37.0
98.8767,state,4,33.1243,-2.518,0.4396,,,35.0
98.8858,cmd,3,15.7436,,,29.30,1.49,
98.8858,cmd,4,34.1131,,,29.30,1.49,
98.8865,state,3,16.0513,4.757,-0.1905,,,37.0
98.8865,state,4,33.1243,-1.399,0.4982,,,35.0
98.8958,cmd,3,15.7436,,,29.30,1.49,
98.8958,cmd,4,34.1131,,,29.30,1.49,
98.8965,state,3,16.0513,1.399,-0.2491,,,37.0
98.8965,state,4,33.1243,0.839,0.3810,,,36.0
98.9060,cmd,3,15.7436,,,29.30,1.49,
98.9060,cmd,4,34.1131,,,29.30,1.49,
98.9066,state,3,16.0513,0.839,-0.2198,,,37.0
98.9067,state,4,33.1243,-2.518,0.4396,,,35.0
98.9159,cmd,3,15.7436,,,29.30,1.49,
98.9159,cmd,4,34.1131,,,29.30,1.49,
98.9165,state,3,16.0513,5.317,-0.1612,,,37.0
98.9166,state,4,33.1243,0.839,0.3810,,,35.0
98.9258,cmd,3,15.7436,,,29.30,1.49,
98.9258,cmd,4,34.1131,,,29.30,1.49,
98.9264,state,3,16.0513,-4.757,-0.1905,,,37.0
98.9265,state,4,33.1243,-3.078,0.4396,,,35.0
98.9358,cmd,3,15.7436,,,29.30,1.49,
98.9359,cmd,4,34.1131,,,29.30,1.49,
98.9365,state,3,16.0513,3.638,-0.1905,,,37.0
98.9366,state,4,33.1243,0.280,0.4396,,,35.0
98.9458,cmd,3,15.7436,,,29.30,1.49,
98.9458,cmd,4,34.1131,,,29.30,1.49,
98.9465,state,3,16.0513,-2.518,-0.1612,,,37.0
