t_s,kind,id,pos_deg,vel_deg_s,tau_nm,kp,kd,temp_c
1.2128,cmd,3,16.0293,,,0.00,0.00,
1.2129,cmd,4,32.2234,,,0.00,0.00,
1.2134,state,3,16.0293,4.197,-0.0147,,,30.0
1.2136,state,4,32.2234,-0.839,-0.0879,,,29.0
1.2228,cmd,3,16.0293,,,0.00,0.00,
1.2229,cmd,4,32.2234,,,0.00,0.00,
1.2235,state,3,16.0293,3.078,-0.0440,,,30.0
1.2235,state,4,32.2234,-0.839,-0.0293,,,29.0
1.2328,cmd,3,16.0293,,,0.00,0.00,
1.2329,cmd,4,32.2234,,,0.00,0.00,
1.2334,state,3,16.0293,-2.518,-0.0147,,,30.0
1.2336,state,4,32.2234,0.839,-0.0293,,,29.0
1.2428,cmd,3,16.0293,,,0.00,0.00,
1.2428,cmd,4,32.2234,,,0.00,0.00,
1.2434,state,3,16.0293,0.839,0.0147,,,30.0
1.2435,state,4,32.2234,-0.280,-0.0879,,,29.0
1.2528,cmd,3,16.0293,,,0.00,0.00,
1.2528,cmd,4,32.2234,,,0.00,0.00,
1.2534,state,3,16.0293,-0.839,0.0147,,,30.0
1.2536,state,4,32.2234,0.839,-0.0293,,,29.0
1.2628,cmd,3,16.0293,,,0.00,0.00,
1.2628,cmd,4,32.2234,,,0.00,0.00,
1.2634,state,3,16.0293,-3.638,-0.0147,,,30.0
1.2635,state,4,32.2234,1.959,-0.0879,,,29.0
1.2728,cmd,3,16.0293,,,0.00,0.00,
1.2728,cmd,4,32.2234,,,0.00,0.00,
1.2734,state,3,16.0293,-3.638,-0.0440,,,30.0
1.2736,state,4,32.2234,0.839,-0.0293,,,29.0
1.2828,cmd,3,16.0293,,,0.00,0.00,
1.2828,cmd,4,32.2234,,,0.00,0.00,
1.2834,state,3,16.0293,4.757,0.0147,,,30.0
1.2835,state,4,32.2234,0.839,-0.0879,,,29.0
1.2928,cmd,3,16.0293,,,0.00,0.00,
1.2928,cmd,4,32.2234,,,0.00,0.00,
1.2934,state,3,16.0293,8.115,-0.0147,,,30.0
1.2936,state,4,32.2454,4.757,-0.0293,,,29.0
1.3029,cmd,3,16.0293,,,0.00,0.00,
1.3031,cmd,4,32.2234,,,0.00,0.00,
1.3035,state,3,16.0293,-1.399,-0.0147,,,30.0
1.3036,state,4,32.2234,-1.959,-0.0879,,,29.0
1.3128,cmd,3,16.0293,,,0.00,0.00,
1.3129,cmd,4,32.2454,,,0.00,0.00,
1.3134,state,3,16.0293,0.839,-0.0440,,,30.0
1.3136,state,4,32.2454,3.638,-0.0879,,,29.0
1.3228,cmd,3,16.0293,,,0.00,0.00,
1.3228,cmd,4,32.2234,,,0.00,0.00,
1.3233,state,3,16.0293,1.399,-0.0147,,,30.0
1.3238,state,4,32.2234,1.959,-0.0293,,,29.0
1.3329,cmd,3,16.0293,,,0.00,0.00,
1.3329,cmd,4,32.2454,,,0.00,0.00,
1.3334,state,3,16.0293,1.399,-0.0440,,,30.0
1.3339,state,4,32.2234,4.197,-0.0293,,,29.0
1.3428,cmd,3,16.0293,,,0.00,0.00,
1.3428,cmd,4,32.2234,,,0.00,0.00,
1.3434,state,3,16.0513,1.399,-0.0440,,,30.0
1.3435,state,4,32.2234,-1.399,-0.0293,,,29.0
1.3528,cmd,3,16.0293,,,0.00,0.00,
1.3528,cmd,4,32.2234,,,0.00,0.00,
1.3534,state,3,16.0293,-4.757,-0.0440,,,30.0
1.3535,state,4,32.2234,-3.078,-0.0293,,,29.0
1.3629,cmd,3,16.0513,,,0.00,0.00,
1.3629,cmd,4,32.2234,,,0.00,0.00,
1.3635,state,3,16.0513,3.638,-0.0440,,,30.0
1.3636,state,4,32.2234,4.757,-0.0879,,,29.0
1.3728,cmd,3,16.0293,,,0.00,0.00,
1.3729,cmd,4,32.2234,,,0.00,0.00,
1.3734,state,3,16.0293,-3.078,-0.0147,,,30.0
1.3735,state,4,32.2234,-1.399,-0.0879,,,29.0
1.3828,cmd,3,16.0513,,,0.00,0.00,
1.3828,cmd,4,32.2234,,,0.00,0.00,
1.3835,state,3,16.0293,-2.518,-0.0440,,,30.0
1.3836,state,4,32.2234,0.839,-0.0879,,,29.0
1.3929,cmd,3,16.0293,,,0.00,0.00,
1.3929,cmd,4,32.2234,,,0.00,0.00,
1.3935,state,3,16.0293,-3.078,-0.0733,,,30.0
1.3936,state,4,32.2234,-3.078,-0.0293,,,29.0
1.4028,cmd,3,16.0293,,,0.00,0.00,
1.4028,cmd,4,32.2234,,,0.00,0.00,
1.4034,state,3,16.0293,-2.518,-0.0440,,,30.0
1.4035,state,4,32.2234,-1.399,-0.0879,,,29.0
1.4129,cmd,3,16.0293,,,0.00,0.00,
1.4129,cmd,4,32.2234,,,0.00,0.00,
1.4135,state,3,16.0293,-7.555,-0.0147,,,30.0
1.4136,state,4,32.2234,1.399,-0.0293,,,29.0
1.4229,cmd,3,16.0293,,,0.00,0.00,
1.4229,cmd,4,32.2234,,,0.00,0.00,
1.4235,state,3,16.0293,0.280,-0.0733,,,30.0
1.4236,state,4,32.2234,-0.280,-0.0293,,,29.0
1.4329,cmd,3,16.0293,,,0.00,0.00,
1.4329,cmd,4,32.2234,,,0.00,0.00,
1.4335,state,3,16.0293,-0.839,-0.0440,,,30.0
1.4336,state,4,32.2454,3.078,-0.0293,,,29.0
1.4428,cmd,3,16.0293,,,0.00,0.00,
1.4428,cmd,4,32.2234,,,0.00,0.00,
1.4434,state,3,16.0293,-5.317,-0.0733,,,30.0
1.4435,state,4,32.2234,-1.959,-0.0293,,,29.0
1.4528,cmd,3,16.0293,,,0.00,0.00,
1.4529,cmd,4,32.2454,,,0.00,0.00,
1.4534,state,3,16.0293,1.959,-0.0147,,,30.0
1.4535,state,4,32.2234,3.078,-0.0879,,,29.0
1.4629,cmd,3,16.0293,,,0.00,0.00,
1.4629,cmd,4,32.2234,,,0.00,0.00,
1.4634,state,3,16.0293,-0.839,-0.0147,,,30.0
1.4636,state,4,32.2454,0.839,-0.0879,,,29.0
1.4728,cmd,3,16.0293,,,0.00,0.00,
1.4728,cmd,4,32.2234,,,0.00,0.00,
1.4734,state,3,16.0293,-8.115,-0.0440,,,30.0
1.4735,state,4,32.2234,1.959,-0.0879,,,29.0
1.4829,cmd,3,16.0293,,,0.00,0.00,
1.4829,cmd,4,32.2454,,,0.00,0.00,
1.4835,state,3,16.0293,-1.399,-0.0147,,,30.0
1.4836,state,4,32.2234,-0.280,-0.0293,,,29.0
1.4929,cmd,3,16.0293,,,0.00,0.00,
1.4930,cmd,4,32.2234,,,0.00,0.00,
1.4936,state,3,16.0293,-4.757,0.0147,,,30.0
1.4937,state,4,32.2234,-0.839,-0.0879,,,29.0
1.5030,cmd,3,16.0293,,,0.00,0.00,
1.5030,cmd,4,32.2234,,,0.00,0.00,
1.5036,state,3,16.0293,3.638,0.0147,,,30.0
1.5037,state,4,32.2234,0.280,-0.0879,,,29.0
1.5129,cmd,3,16.0293,,,0.00,0.00,
1.5130,cmd,4,32.2234,,,0.00,0.00,
1.5135,state,3,16.0293,1.399,-0.0147,,,30.0
1.5136,state,4,32.2234,-0.280,-0.0879,,,29.0
1.5230,cmd,3,16.0293,,,0.00,0.00,
1.5230,cmd,4,32.2234,,,0.00,0.00,
1.5235,state,3,16.0513,6.996,-0.0440,,,30.0
1.5237,state,4,32.2234,0.280,-0.0879,,,29.0
1.5329,cmd,3,16.0293,,,0.00,0.00,
1.5330,cmd,4,32.2234,,,0.00,0.00,
1.5336,state,3,16.0293,-6.436,-0.0440,,,30.0
1.5337,state,4,32.2234,1.959,-0.0879,,,29.0
1.5430,cmd,3,16.0513,,,0.00,0.00,
1.5430,cmd,4,32.2234,,,0.00,0.00,
1.5436,state,3,16.0513,5.317,-0.0147,,,30.0
1.5438,state,4,32.2454,0.280,-0.0879,,,29.0
1.5530,cmd,3,16.0293,,,0.00,0.00,
1.5530,cmd,4,32.2234,,,0.00,0.00,
1.5536,state,3,16.0293,-6.996,-0.0440,,,30.0
1.5537,state,4,32.2234,-0.280,-0.0293,,,29.0
1.5629,cmd,3,16.0513,,,0.00,0.00,
1.5629,cmd,4,32.2454,,,0.00,0.00,
1.5635,state,3,16.0293,-0.280,-0.0440,,,30.0
1.5636,state,4,32.2454,0.839,-0.0293,,,29.0
1.5730,cmd,3,16.0293,,,0.00,0.00,
1.5730,cmd,4,32.2234,,,0.00,0.00,
1.5736,state,3,16.0293,-1.399,-0.0440,,,30.0
1.5736,state,4,32.2234,-0.839,-0.0293,,,29.0
1.5830,cmd,3,16.0293,,,0.00,0.00,
1.5830,cmd,4,32.2454,,,0.00,0.00,
1.5836,state,3,16.0513,4.197,-0.0733,,,30.0
1.5837,state,4,32.2234,-1.399,-0.0293,,,29.0
1.5929,cmd,3,16.0293,,,0.00,0.00,
1.5929,cmd,4,32.2234,,,0.00,0.00,
1.5935,state,3,16.0513,5.317,-0.0733,,,30.0
1.5936,state,4,32.2234,-0.280,-0.0879,,,29.0
1.6030,cmd,3,16.0513,,,0.00,0.00,
1.6030,cmd,4,32.2234,,,0.00,0.00,
1.6036,state,3,16.0513,-0.839,-0.0440,,,30.0
1.6038,state,4,32.2454,4.757,-0.0879,,,29.0
1.6129,cmd,3,16.0513,,,0.00,0.00,
1.6129,cmd,4,32.2234,,,0.00,0.00,
1.6136,state,3,16.0293,-1.959,-0.0440,,,30.0
1.6137,state,4,32.2234,-0.280,-0.0879,,,29.0
1.6229,cmd,3,16.0513,,,0.00,0.00,
1.6229,cmd,4,32.2454,,,0.00,0.00,
1.6235,state,3,16.0293,-4.757,-0.0440,,,30.0
1.6239,state,4,32.2234,2.518,-0.0293,,,29.0
1.6330,cmd,3,16.0293,,,0.00,0.00,
1.6330,cmd,4,32.2234,,,0.00,0.00,
1.6335,state,3,16.0293,4.197,-0.0147,,,30.0
1.6341,state,4,32.2454,0.280,-0.0879,,,29.0
1.6429,cmd,3,16.0293,,,0.00,0.00,
1.6430,cmd,4,32.2234,,,0.00,0.00,
1.6436,state,3,16.0293,-1.399,-0.0147,,,30.0
1.6436,state,4,32.2234,-2.518,-0.0293,,,29.0
1.6529,cmd,3,16.0293,,,0.00,0.00,
1.6529,cmd,4,32.2454,,,0.00,0.00,
1.6535,state,3,16.0293,1.959,-0.0440,,,30.0
1.6541,state,4,32.2234,2.518,-0.0293,,,29.0
1.6629,cmd,3,16.0293,,,0.00,0.00,
1.6629,cmd,4,32.2234,,,0.00,0.00,
1.6635,state,3,16.0293,-0.839,-0.0147,,,30.0
1.6636,state,4,32.2234,-0.280,-0.0293,,,29.0
1.6730,cmd,3,16.0293,,,0.00,0.00,
1.6730,cmd,4,32.2234,,,0.00,0.00,
1.6735,state,3,16.0293,-0.839,-0.0147,,,30.0
1.6739,state,4,32.2234,0.280,-0.0879,,,29.0
1.6829,cmd,3,16.0293,,,0.00,0.00,
1.6829,cmd,4,32.2234,,,0.00,0.00,
1.6835,state,3,16.0293,-1.959,-0.0147,,,30.0
1.6836,state,4,32.2234,-0.839,-0.0879,,,29.0
1.6929,cmd,3,16.0293,,,0.00,0.00,
1.6929,cmd,4,32.2234,,,0.00,0.00,
1.6934,state,3,16.0293,2.518,-0.0147,,,30.0
1.6940,state,4,32.2234,-1.959,-0.0879,,,29.0
1.7030,cmd,3,16.0293,,,0.00,0.00,
1.7030,cmd,4,32.2234,,,0.00,0.00,
1.7036,state,3,16.0293,-4.757,-0.0440,,,30.0
1.7037,state,4,32.2234,0.280,-0.0879,,,29.0
1.7129,cmd,3,16.0293,,,0.00,0.00,
1.7129,cmd,4,32.2234,,,0.00,0.00,
1.7135,state,3,16.0293,0.839,-0.0440,,,30.0
1.7136,state,4,32.2234,0.280,-0.0293,,,29.0
1.7229,cmd,3,16.0293,,,0.00,0.00,
1.7229,cmd,4,32.2234,,,0.00,0.00,
1.7235,state,3,16.0293,-10.354,-0.0440,,,30.0
1.7236,state,4,32.2234,-2.518,-0.0879,,,29.0
1.7330,cmd,3,16.0293,,,0.00,0.00,
1.7330,cmd,4,32.2234,,,0.00,0.00,
1.7335,state,3,16.0293,-1.399,-0.0147,,,30.0
1.7341,state,4,32.2234,0.280,-0.0879,,,29.0
1.7429,cmd,3,16.0293,,,0.00,0.00,
1.7429,cmd,4,32.2234,,,0.00,0.00,
1.7435,state,3,16.0293,0.839,-0.0147,,,30.0
1.7441,state,4,32.2454,1.399,-0.0293,,,29.0
1.7529,cmd,3,16.0293,,,0.00,0.00,
1.7529,cmd,4,32.2234,,,0.00,0.00,
1.7535,state,3,16.0293,-0.280,0.0147,,,30.0
1.7536,state,4,32.2234,1.399,-0.0879,,,29.0
1.7630,cmd,3,16.0293,,,0.00,0.00,
1.7630,cmd,4,32.2454,,,0.00,0.00,
1.7635,state,3,16.0293,-6.436,-0.0733,,,30.0
1.7642,state,4,32.2234,-1.399,-0.0293,,,29.0
1.7730,cmd,3,16.0293,,,0.00,0.00,
1.7730,cmd,4,32.2234,,,0.00,0.00,
1.7734,state,3,16.0293,-5.317,0.0147,,,30.0
1.7740,state,4,32.2234,3.638,-0.0879,,,29.0
1.7830,cmd,3,16.0293,,,0.00,0.00,
1.7830,cmd,4,32.2234,,,0.00,0.00,
1.7836,state,3,16.0293,6.996,-0.0147,,,30.0
1.7837,state,4,32.2454,2.518,-0.0879,,,29.0
1.7930,cmd,3,16.0293,,,0.00,0.00,
1.7930,cmd,4,32.2234,,,0.00,0.00,
1.7936,state,3,16.0293,-3.078,-0.0147,,,30.0
1.7936,state,4,32.2454,3.638,-0.0293,,,29.0
1.8029,cmd,3,16.0293,,,0.00,0.00,
1.8030,cmd,4,32.2454,,,0.00,0.00,
1.8036,state,3,16.0293,-2.518,-0.0440,,,30.0
1.8037,state,4,32.2234,-0.280,-0.0293,,,29.0
1.8130,cmd,3,16.0293,,,0.00,0.00,
1.8130,cmd,4,32.2454,,,0.00,0.00,
1.8135,state,3,16.0293,-1.959,-0.0440,,,30.0
1.8138,state,4,32.2234,1.399,-0.0879,,,29.0
1.8230,cmd,3,16.0293,,,0.00,0.00,
1.8231,cmd,4,32.2234,,,0.00,0.00,
1.8235,state,3,16.0513,-1.399,-0.0440,,,30.0
1.8238,state,4,32.2454,4.197,-0.0879,,,29.0
1.8330,cmd,3,16.0293,,,0.00,0.00,
1.8330,cmd,4,32.2234,,,0.00,0.00,
1.8336,state,3,16.0293,-4.197,0.0147,,,30.0
1.8337,state,4,32.2234,3.078,-0.0293,,,29.0
1.8430,cmd,3,16.0513,,,0.00,0.00,
1.8430,cmd,4,32.2454,,,0.00,0.00,
1.8435,state,3,16.0293,-1.399,-0.0440,,,30.0
1.8436,state,4,32.2234,1.399,-0.0879,,,29.0
1.8530,cmd,3,16.0293,,,0.00,0.00,
1.8530,cmd,4,32.2234,,,0.00,0.00,
1.8536,state,3,16.0293,-1.399,-0.0147,,,30.0
1.8537,state,4,32.2234,-3.078,-0.0879,,,29.0
1.8629,cmd,3,16.0293,,,0.00,0.00,
1.8630,cmd,4,32.2234,,,0.00,0.00,
1.8635,state,3,16.0293,-0.280,-0.0440,,,30.0
1.8636,state,4,32.2234,-2.518,-0.0293,,,29.0
1.8730,cmd,3,16.0293,,,0.00,0.00,
1.8730,cmd,4,32.2234,,,0.00,0.00,
1.8736,state,3,16.0293,-1.959,-0.0147,,,30.0
1.8737,state,4,32.2454,0.839,-0.0293,,,29.0
1.8830,cmd,3,16.0293,,,0.00,0.00,
1.8830,cmd,4,32.2234,,,0.00,0.00,
1.8836,state,3,16.0293,-10.354,-0.0440,,,30.0
1.8837,state,4,32.2234,0.839,-0.0879,,,29.0
1.8931,cmd,3,16.0293,,,0.00,0.00,
1.8931,cmd,4,32.2454,,,0.00,0.00,
1.8936,state,3,16.0293,8.115,-0.0440,,,30.0
1.8938,state,4,32.2234,-1.959,-0.0879,,,29.0
1.9030,cmd,3,16.0293,,,0.00,0.00,
1.9030,cmd,4,32.2234,,,0.00,0.00,
1.9036,state,3,16.0293,0.280,-0.0147,,,30.0
1.9037,state,4,32.2454,0.839,-0.0879,,,29.0
1.9130,cmd,3,16.0293,,,0.00,0.00,
1.9130,cmd,4,32.2234,,,0.00,0.00,
1.9136,state,3,16.0293,-2.518,-0.0147,,,30.0
1.9137,state,4,32.2234,-2.518,-0.0293,,,29.0
1.9230,cmd,3,16.0293,,,0.00,0.00,
1.9230,cmd,4,32.2454,,,0.00,0.00,
1.9235,state,3,16.0293,1.399,-0.0440,,,30.0
1.9238,state,4,32.2454,1.399,-0.0879,,,29.0
1.9330,cmd,3,16.0293,,,0.00,0.00,
1.9330,cmd,4,32.2234,,,0.00,0.00,
1.9336,state,3,16.0293,0.280,-0.0440,,,30.0
1.9337,state,4,32.2234,1.959,-0.0879,,,29.0
1.9430,cmd,3,16.0293,,,0.00,0.00,
1.9430,cmd,4,32.2454,,,0.00,0.00,
1.9435,state,3,16.0293,-8.675,0.0147,,,30.0
1.9438,state,4,32.2454,2.518,-0.0879,,,29.0
1.9531,cmd,3,16.0293,,,0.00,0.00,
1.9531,cmd,4,32.2234,,,0.00,0.00,
1.9537,state,3,16.0293,3.078,0.0147,,,30.0
1.9538,state,4,32.2234,-2.518,-0.0879,,,29.0
1.9629,cmd,3,16.0293,,,0.00,0.00,
1.9630,cmd,4,32.2454,,,0.00,0.00,
1.9635,state,3,16.0293,-0.839,-0.0147,,,30.0
1.9636,state,4,32.2234,-5.876,-0.0879,,,29.0
1.9730,cmd,3,16.0293,,,0.00,0.00,
1.9730,cmd,4,32.2234,,,0.00,0.00,
1.9735,state,3,16.0293,-6.436,-0.0440,,,30.0
1.9740,state,4,32.2234,-0.280,-0.0293,,,29.0
1.9830,cmd,3,16.0293,,,0.00,0.00,
1.9830,cmd,4,32.2234,,,0.00,0.00,
1.9835,state,3,16.0293,0.839,-0.0440,,,30.0
1.9841,state,4,32.2234,-3.078,-0.0293,,,29.0
1.9930,cmd,3,16.0293,,,0.00,0.00,
1.9930,cmd,4,32.2234,,,0.00,0.00,
1.9936,state,3,16.0293,-1.399,-0.1026,,,30.0
1.9937,state,4,32.2234,-4.757,-0.0293,,,29.0
2.0030,cmd,3,16.0293,,,0.00,0.00,
2.0030,cmd,4,32.2234,,,0.00,0.00,
2.0035,state,3,16.0293,1.399,-0.0440,,,30.0
2.0037,state,4,32.2234,0.839,-0.0879,,,29.0
2.0131,cmd,3,16.0293,,,0.00,0.00,
2.0132,cmd,4,32.2234,,,0.00,0.00,
2.0138,state,3,16.0293,5.876,-0.0147,,,30.0
2.0139,state,4,32.2234,-0.280,-0.0293,,,29.0
2.0231,cmd,3,16.0293,,,0.00,0.00,
2.0231,cmd,4,32.2234,,,0.00,0.00,
2.0236,state,3,16.0293,-0.839,-0.0147,,,30.0
2.0242,state,4,32.2454,3.638,-0.0293,,,29.0
2.0330,cmd,3,16.0293,,,0.00,0.00,
2.0330,cmd,4,32.2234,,,0.00,0.00,
2.0335,state,3,16.0293,-0.280,-0.0440,,,30.0
2.0340,state,4,32.2454,0.280,-0.0293,,,29.0
2.0432,cmd,3,16.0293,,,0.00,0.00,
2.0432,cmd,4,32.2454,,,0.00,0.00,
2.0438,state,3,16.0293,-0.839,-0.0440,,,30.0
2.0439,state,4,32.2454,1.959,-0.0879,,,29.0
2.0531,cmd,3,16.0293,,,0.00,0.00,
2.0531,cmd,4,32.2454,,,0.00,0.00,
2.0537,state,3,16.0293,6.436,-0.0147,,,30.0
2.0538,state,4,32.2454,3.078,-0.0293,,,29.0
2.0630,cmd,3,16.0293,,,0.00,0.00,
2.0630,cmd,4,32.2454,,,0.00,0.00,
2.0635,state,3,16.0293,0.280,-0.0147,,,30.0
2.0640,state,4,32.2234,-0.839,-0.0879,,,29.0
2.0731,cmd,3,16.0293,,,0.00,0.00,
2.0731,cmd,4,32.2454,,,0.00,0.00,
2.0736,state,3,16.0293,-11.473,-0.0440,,,30.0
2.0737,state,4,32.2234,-4.197,-0.0879,,,29.0
2.0830,cmd,3,16.0293,,,0.00,0.00,
2.0830,cmd,4,32.2234,,,0.00,0.00,
2.0836,state,3,16.0293,-1.399,-0.0440,,,30.0
2.0837,state,4,32.2234,0.839,-0.0879,,,29.0
2.0930,cmd,3,16.0293,,,0.00,0.00,
2.0930,cmd,4,32.2234,,,0.00,0.00,
2.0935,state,3,16.0293,-9.234,-0.0147,,,30.0
2.0938,state,4,32.2234,1.399,-0.0879,,,29.0
2.1031,cmd,3,16.0293,,,0.00,0.00,
2.1032,cmd,4,32.2234,,,0.00,0.00,
2.1037,state,3,16.0293,-4.757,0.0147,,,30.0
2.1038,state,4,32.2234,-3.078,-0.0293,,,29.0
2.1131,cmd,3,16.0293,,,0.00,0.00,
2.1131,cmd,4,32.2234,,,0.00,0.00,
2.1137,state,3,16.0293,0.280,0.0147,,,30.0
2.1138,state,4,32.2234,0.839,-0.0293,,,29.0
2.1231,cmd,3,16.0293,,,0.00,0.00,
2.1231,cmd,4,32.2234,,,0.00,0.00,
2.1237,state,3,16.0293,2.518,-0.0440,,,30.0
2.1237,state,4,32.2454,6.996,-0.0879,,,29.0
2.1331,cmd,3,16.0293,,,0.00,0.00,
2.1331,cmd,4,32.2234,,,0.00,0.00,
2.1337,state,3,16.0513,2.518,-0.0440,,,30.0
2.1338,state,4,32.2234,-1.959,-0.0293,,,29.0
2.1430,cmd,3,16.0293,,,0.00,0.00,
2.1430,cmd,4,32.2454,,,0.00,0.00,
2.1436,state,3,16.0293,1.399,-0.0733,,,30.0
2.1437,state,4,32.2234,-1.399,-0.0879,,,29.0
2.1531,cmd,3,16.0513,,,0.00,0.00,
2.1531,cmd,4,32.2234,,,0.00,0.00,
2.1537,state,3,16.0293,-0.839,-0.0440,,,30.0
2.1537,state,4,32.2234,0.280,-0.0879,,,29.0
2.1631,cmd,3,16.0293,,,0.00,0.00,
2.1631,cmd,4,32.2234,,,0.00,0.00,
2.1637,state,3,16.0293,-3.078,-0.0440,,,30.0
2.1638,state,4,32.2234,3.638,-0.0293,,,29.0
2.1731,cmd,3,16.0293,,,0.00,0.00,
2.1731,cmd,4,32.2234,,,0.00,0.00,
2.1737,state,3,16.0293,5.876,-0.0440,,,30.0
2.1737,state,4,32.2454,4.197,-0.0879,,,29.0
2.1830,cmd,3,16.0293,,,0.00,0.00,
2.1830,cmd,4,32.2234,,,0.00,0.00,
2.1835,state,3,16.0293,0.280,-0.0147,,,30.0
2.1838,state,4,32.2234,-1.959,-0.0293,,,29.0
2.1931,cmd,3,16.0293,,,0.00,0.00,
2.1931,cmd,4,32.2454,,,0.00,0.00,
2.1937,state,3,16.0293,-5.876,-0.0440,,,30.0
2.1938,state,4,32.2234,-0.280,-0.0293,,,29.0
2.2031,cmd,3,16.0293,,,0.00,0.00,
2.2031,cmd,4,32.2234,,,0.00,0.00,
2.2035,state,3,16.0293,-6.436,0.0147,,,30.0
2.2038,state,4,32.2234,-0.280,-0.0293,,,29.0
2.2131,cmd,3,16.0293,,,0.00,0.00,
2.2131,cmd,4,32.2234,,,0.00,0.00,
2.2137,state,3,16.0293,-4.197,-0.0147,,,30.0
2.2138,state,4,32.2454,3.078,-0.0879,,,29.0
2.2231,cmd,3,16.0293,,,0.00,0.00,
2.2231,cmd,4,32.2234,,,0.00,0.00,
2.2237,state,3,16.0293,-6.436,-0.0147,,,30.0
2.2238,state,4,32.2234,-0.839,-0.0879,,,29.0
2.2331,cmd,3,16.0293,,,0.00,0.00,
2.2331,cmd,4,32.2454,,,0.00,0.00,
2.2337,state,3,16.0293,-4.197,-0.0147,,,30.0
2.2337,state,4,32.2454,-0.839,-0.0293,,,29.0
2.2430,cmd,3,16.0293,,,0.00,0.00,
2.2431,cmd,4,32.2234,,,0.00,0.00,
2.2436,state,3,16.0293,-1.399,-0.0147,,,30.0
2.2437,state,4,32.2234,-7.555,-0.0293,,,29.0
2.2530,cmd,3,16.0293,,,0.00,0.00,
2.2530,cmd,4,32.2454,,,0.00,0.00,
2.2536,state,3,16.0293,-0.839,-0.1026,,,30.0
2.2537,state,4,32.2234,1.399,-0.0879,,,29.0
2.2632,cmd,3,16.0293,,,0.00,0.00,
2.2632,cmd,4,32.2234,,,0.00,0.00,
2.2638,state,3,16.0293,6.436,-0.0147,,,30.0
2.2639,state,4,32.2234,-2.518,-0.0293,,,29.0
2.2731,cmd,3,16.0293,,,0.00,0.00,
2.2731,cmd,4,32.2234,,,0.00,0.00,
2.2737,state,3,16.0293,-0.280,-0.0147,,,30.0
2.2738,state,4,32.2234,-2.518,-0.0293,,,29.0
2.2831,cmd,3,16.0293,,,0.00,0.00,
2.2831,cmd,4,32.2234,,,0.00,0.00,
2.2837,state,3,16.0293,-4.757,-0.0147,,,30.0
2.2838,state,4,32.2454,1.399,-0.0293,,,29.0
2.2931,cmd,3,16.0293,,,0.00,0.00,
2.2932,cmd,4,32.2234,,,0.00,0.00,
2.2938,state,3,16.0293,-4.197,-0.0147,,,30.0
2.2938,state,4,32.2234,4.197,-0.0879,,,29.0
2.3031,cmd,3,16.0293,,,0.00,0.00,
2.3032,cmd,4,32.2454,,,0.00,0.00,
2.3037,state,3,16.0293,3.638,0.0147,,,30.0
2.3038,state,4,32.2234,-1.399,-0.0879,,,29.0
2.3131,cmd,3,16.0293,,,0.00,0.00,
2.3131,cmd,4,32.2234,,,0.00,0.00,
2.3137,state,3,16.0293,1.959,-0.0147,,,30.0
2.3138,state,4,32.2454,1.399,-0.0879,,,29.0
2.3232,cmd,3,16.0293,,,0.00,0.00,
2.3233,cmd,4,32.2234,,,0.00,0.00,
2.3238,state,3,16.0293,3.078,0.0147,,,30.0
2.3239,state,4,32.2454,4.197,-0.0293,,,29.0
2.3331,cmd,3,16.0293,,,0.00,0.00,
2.3331,cmd,4,32.2454,,,0.00,0.00,
2.3337,state,3,16.0293,-3.638,-0.0147,,,30.0
2.3338,state,4,32.2234,-3.078,-0.0879,,,29.0
2.3431,cmd,3,16.0293,,,0.00,0.00,
2.3431,cmd,4,32.2454,,,0.00,0.00,
2.3437,state,3,16.0293,-3.078,-0.0147,,,30.0
2.3438,state,4,32.2234,-4.757,-0.0879,,,29.0
2.3531,cmd,3,16.0293,,,0.00,0.00,
2.3532,cmd,4,32.2234,,,0.00,0.00,
2.3538,state,3,16.0293,-3.078,-0.0733,,,30.0
2.3539,state,4,32.2234,-0.280,-0.0879,,,29.0
2.3631,cmd,3,16.0293,,,0.00,0.00,
2.3631,cmd,4,32.2234,,,0.00,0.00,
2.3637,state,3,16.0293,0.839,0.0147,,,30.0
2.3638,state,4,32.2234,-1.959,-0.0879,,,29.0
2.3732,cmd,3,16.0293,,,0.00,0.00,
2.3732,cmd,4,32.2234,,,0.00,0.00,
2.3738,state,3,16.0293,0.839,-0.0440,,,30.0
2.3739,state,4,32.2234,0.839,-0.0293,,,29.0
2.3832,cmd,3,16.0293,,,0.00,0.00,
2.3833,cmd,4,32.2234,,,0.00,0.00,
2.3838,state,3,16.0293,3.638,-0.0147,,,30.0
2.3839,state,4,32.2454,1.399,-0.0879,,,29.0
2.3932,cmd,3,16.0293,,,0.00,0.00,
2.3932,cmd,4,32.2234,,,0.00,0.00,
2.3938,state,3,16.0293,-4.757,-0.0733,,,30.0
2.3939,state,4,32.2234,5.317,-0.0293,,,29.0
2.4031,cmd,3,16.0293,,,0.00,0.00,
2.4031,cmd,4,32.2454,,,0.00,0.00,
2.4037,state,3,16.0293,-4.197,-0.0440,,,30.0
2.4038,state,4,32.2234,-5.876,-0.0879,,,29.0
2.4132,cmd,3,16.0293,,,0.00,0.00,
2.4133,cmd,4,32.2234,,,0.00,0.00,
2.4138,state,3,16.0293,1.959,-0.0440,,,30.0
2.4139,state,4,32.2234,0.839,-0.0879,,,29.0
2.4231,cmd,3,16.0293,,,0.00,0.00,
2.4231,cmd,4,32.2234,,,0.00,0.00,
