host_monotonic_ns,host_dt_ms,sensor_ms,sensor_dt_ms,gravity_x,gravity_y,gravity_z,gravity_norm,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_mps2,accel_y_mps2,accel_z_mps2,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,temp_c
76001809065763,9.994938,39169.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76001819045458,9.979695,39179.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6864655000000001,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76001829039192,9.993734,39189.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.6962721499999999,9.492837199999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76001839038439,9.999247,39199.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76001849048389,10.00995,39209.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76001859014509,9.96612,39219.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76001869039368,10.024859,39229.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76001878958316,9.918948,39239.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76001889016035,10.057719,39249.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.67665885,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76001899092158,10.076123,39259.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76001909085285,9.993127,39269.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76001919038126,9.952841,39279.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76001929044203,10.006077,39289.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76001938998051,9.953848,39299.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6864655000000001,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76001949047553,10.049502,39309.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.492837199999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76001959045210,9.997657,39319.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76001968970925,9.925715,39329.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76001978978711,10.007786,39339.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6864655000000001,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76001989048958,10.070247,39349.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76001998998526,9.949568,39359.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.7060787999999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76002009046228,10.047702,39369.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76002019067998,10.02177,39379.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002029038836,9.970838,39389.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002039070632,10.031796,39399.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76002049037227,9.966595,39409.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.7060787999999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002059009021,9.971794,39419.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6864655000000001,9.492837199999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002068975747,9.966726,39429.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6864655000000001,9.46341725,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002079011397,10.03565,39439.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002089013165,10.001768,39449.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002099013136,9.999971,39459.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002109036713,10.023577,39469.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6864655000000001,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002119031857,9.995144,39479.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002129045902,10.014045,39489.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6864655000000001,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002139066419,10.020517,39499.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002149061936,9.995517,39509.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.7060787999999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76002158984662,9.922726,39519.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002169036883,10.052221,39529.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002179017307,9.980424,39539.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6864655000000001,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002188995743,9.978436,39549.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.7060787999999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76002199007425,10.011682,39559.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.7060787999999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002209048884,10.041459,39569.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002219006788,9.957904,39579.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6864655000000001,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002229037553,10.030765,39589.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002239034863,9.99731,39599.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.492837199999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002249057894,10.023031,39609.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6864655000000001,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002259062499,10.004605,39619.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.44185585,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002269044859,9.98236,39629.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002278991393,9.946534,39639.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6864655000000001,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002289054851,10.063458,39649.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.46341725,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002299066017,10.011166,39659.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.6864655000000001,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002309049330,9.983313,39669.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002319020034,9.970704,39679.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002328983918,9.963884,39689.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6864655000000001,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002338953818,9.9699,39699.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002348979328,10.02551,39709.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.7060787999999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002359026565,10.047237,39719.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002368970395,9.94383,39729.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6864655000000001,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76002378984222,10.013827,39739.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6864655000000001,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76002388971950,9.987728,39749.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76002398957075,9.985125,39759.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002408992520,10.035445,39769.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.6864655000000001,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002418980417,9.987897,39779.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002428964387,9.98397,39789.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6864655000000001,9.492837199999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002438970369,10.005982,39799.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.492837199999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002448973617,10.003248,39809.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.67665885,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76002458972706,9.999089,39819.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.7060787999999999,9.46341725,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002468987258,10.014552,39829.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002478970465,9.983207,39839.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.492837199999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002488974443,10.003978,39849.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002498973322,9.998879,39859.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.40262925,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76002509022429,10.049107,39869.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6864655000000001,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002519031587,10.009158,39879.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.7060787999999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002528994578,9.962991,39889.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6864655000000001,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002538988995,9.994417,39899.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002548988886,9.999891,39909.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6864655000000001,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002559068020,10.079134,39919.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002569150328,10.082308,39929.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.6864655000000001,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002579139264,9.988936,39939.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002589135602,9.996338,39949.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002599031531,9.895929,39959.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.46341725,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76002608977752,9.946221,39969.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002619018366,10.040614,39979.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.3
76002629014487,9.996121,39989.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.4536106,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002638984404,9.969917,39999.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6864655000000001,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002649130914,10.14651,40009.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.6962721499999999,9.492837199999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002659137486,10.006572,40019.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.492837199999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002669135781,9.998295,40029.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.40262925,0.6864655000000001,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002679012476,9.876695,40039.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4320492,0.6864655000000001,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002689009474,9.996998,40049.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002699005918,9.996444,40059.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.6864655000000001,9.483030549999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002709012346,10.006428,40069.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002718960269,9.947923,40079.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6864655000000001,9.46341725,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002728971688,10.011419,40089.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.46341725,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002738995457,10.023769,40099.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.7060787999999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002748961742,9.966285,40109.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.4124358999999997,0.67665885,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002758976899,10.015157,40119.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.473223899999999,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
76002768993759,10.01686,40129.0,10.0,-0.2466478,-0.07057191999999998,-0.96653388,1.0000016371612503,0.0,0.0,0.0,-2.42224255,0.6962721499999999,9.46341725,-0.6465,-0.1175,0.0541,-0.7519,4.176067233511821,-14.27923451904686,98.1002771729469,30.4
